"","defensiveTeam","displayName","week_num","position","tot_tackles","tot_tackles_forloss","tot_ffumbles","tot_missed_tackles","tot_prevents","tot_assists","tot_ips"
"2212","LA","David Long",9,"CB",3,0,0,1,1,1,0
"2213","LA","Derion Kendrick",3,"CB",6,0,0,0,0,0,0
"2214","LA","Derion Kendrick",4,"CB",2,0,0,0,0,1,0
"2215","LA","Derion Kendrick",5,"CB",2,0,0,0,1,1,0
"2216","LA","Derion Kendrick",6,"CB",2,0,0,1,0,1,0
"2217","LA","Derion Kendrick",8,"CB",5,0,0,0,0,1,0
"2218","LA","Derion Kendrick",9,"CB",4,0,0,2,0,0,0
"2219","LA","Ernest Jones",1,"ILB",5,0,1,0,0,2,0
"2220","LA","Ernest Jones",2,"ILB",3,0,0,0,0,7,0
"2221","LA","Ernest Jones",3,"ILB",3,0,0,2,1,1,0
"2222","LA","Ernest Jones",4,"ILB",2,0,0,0,1,3,0
"2223","LA","Ernest Jones",5,"ILB",4,0,0,0,0,2,0
"2224","LA","Ernest Jones",6,"ILB",5,0,0,1,2,2,0
"2225","LA","Ernest Jones",8,"ILB",3,1,0,1,0,5,0
"2226","LA","Ernest Jones",9,"ILB",5,0,0,0,0,2,0
"2227","LA","Grant Haley",3,"CB",3,0,0,2,0,2,0
"2228","LA","Grant Haley",4,"CB",2,0,0,0,0,2,0
"2229","LA","Grant Haley",5,"CB",1,0,0,1,1,1,0
"2230","LA","Greg Gaines",1,"NT",0,0,0,0,0,2,0
"2231","LA","Greg Gaines",2,"NT",2,0,0,1,1,1,0
"2232","LA","Greg Gaines",3,"NT",1,0,0,1,0,0,0
"2233","LA","Greg Gaines",4,"NT",0,0,0,0,0,3,0
"2234","LA","Greg Gaines",5,"NT",1,1,0,0,0,2,0
"2235","LA","Greg Gaines",8,"NT",0,0,0,0,0,2,0
"2236","LA","Jalen Ramsey",1,"CB",6,0,0,0,0,0,0
"2237","LA","Jalen Ramsey",2,"CB",2,0,0,1,0,0,0
"2238","LA","Jalen Ramsey",3,"CB",7,2,0,0,1,0,1
"2239","LA","Jalen Ramsey",4,"CB",2,0,0,1,1,0,0
"2240","LA","Jalen Ramsey",5,"CB",1,0,0,0,0,0,0
"2241","LA","Jalen Ramsey",6,"CB",2,1,0,0,1,0,1
"2242","LA","Jalen Ramsey",8,"CB",1,0,1,1,0,4,0
"2243","LA","Jalen Ramsey",9,"CB",5,0,0,0,0,3,0
"2244","LA","Jonah Williams",6,"DT",0,0,0,0,0,1,0
"2245","LA","Jordan Fuller",1,"SS",2,0,0,0,0,0,0
"2246","LA","Jordan Fuller",2,"SS",6,0,0,1,1,2,0
"2247","LA","Jordan Fuller",4,"SS",0,0,0,0,0,1,0
"2248","LA","Justin Hollins",1,"OLB",2,0,0,1,0,0,0
"2249","LA","Justin Hollins",2,"OLB",3,1,0,0,0,1,0
"2250","LA","Justin Hollins",3,"OLB",2,0,0,0,0,2,0
"2251","LA","Justin Hollins",4,"OLB",1,0,0,0,0,2,0
"2252","LA","Justin Hollins",5,"OLB",1,0,0,0,0,1,0
"2253","LA","Justin Hollins",6,"OLB",2,0,0,1,0,1,0
"2254","LA","Justin Hollins",8,"OLB",1,0,0,0,0,0,0
"2255","LA","Justin Hollins",9,"OLB",1,0,0,0,0,1,0
"2256","LA","Keir Thomas",2,"OLB",0,0,0,1,0,0,0
"2257","LA","Leonard Floyd",1,"DE",2,0,0,0,0,1,0
"2258","LA","Leonard Floyd",2,"DE",1,0,0,0,0,0,0
"2259","LA","Leonard Floyd",3,"DE",1,0,0,1,0,3,0
"2260","LA","Leonard Floyd",4,"DE",3,1,0,0,0,2,0
"2261","LA","Leonard Floyd",5,"DE",2,0,0,0,0,1,0
"2262","LA","Leonard Floyd",6,"DE",1,0,0,1,1,3,0
"2263","LA","Leonard Floyd",8,"DE",3,0,0,0,0,5,0
"2264","LA","Leonard Floyd",9,"DE",0,0,0,0,0,3,0
"2265","LA","Marquise Copeland",2,"DT",1,0,0,0,0,0,0
"2266","LA","Marquise Copeland",5,"DT",2,1,0,0,0,3,0
"2267","LA","Marquise Copeland",6,"DT",1,0,0,0,0,4,0
"2268","LA","Nick Scott",1,"SS",3,0,1,0,0,4,0
"2269","LA","Nick Scott",2,"SS",2,0,0,0,0,1,0
"2270","LA","Nick Scott",3,"SS",7,0,0,2,0,1,0
"2271","LA","Nick Scott",4,"SS",4,0,0,0,0,0,0
"2272","LA","Nick Scott",5,"SS",0,0,0,1,0,1,0
"2273","LA","Nick Scott",6,"SS",1,0,0,2,0,1,0
"2274","LA","Nick Scott",8,"SS",1,0,0,1,0,5,0
"2275","LA","Nick Scott",9,"SS",3,1,0,3,0,0,0
"2276","LA","Robert Rochell",5,"CB",1,0,0,0,0,0,0
"2277","LA","Takkarist McKinley",5,"DE",0,0,0,0,0,1,0
"2278","LA","Taylor Rapp",1,"FS",1,0,0,0,0,3,0
"2279","LA","Taylor Rapp",2,"FS",3,0,0,0,0,1,0
"2280","LA","Taylor Rapp",3,"FS",5,0,0,1,1,0,0
"2281","LA","Taylor Rapp",4,"FS",1,0,0,1,0,2,0
"2282","LA","Taylor Rapp",6,"FS",1,0,0,0,0,4,0
"2283","LA","Taylor Rapp",8,"FS",4,0,0,1,0,3,0
"2284","LA","Taylor Rapp",9,"FS",5,0,0,0,1,5,0
"2285","LA","Terrell Burgess",3,"FS",1,0,0,0,0,1,0
"2286","LA","Terrell Burgess",5,"FS",7,0,0,1,0,3,0
"2287","LA","Terrell Lewis",1,"OLB",2,0,0,1,0,0,0
"2288","LA","Terrell Lewis",2,"OLB",2,0,0,0,0,1,0
"2289","LA","Terrell Lewis",3,"OLB",1,0,0,0,0,0,0
"2290","LA","Terrell Lewis",5,"OLB",0,0,0,0,0,1,0
"2291","LA","Terrell Lewis",6,"OLB",0,0,0,0,0,1,0
"2292","LA","Terrell Lewis",8,"OLB",1,0,0,0,0,0,0
"2293","LA","Terrell Lewis",9,"OLB",1,1,0,0,0,1,0
"2294","LA","Troy Hill",1,"CB",5,0,0,1,0,2,0
"2295","LA","Troy Hill",2,"CB",1,0,0,0,0,0,0
"2296","LA","Troy Hill",8,"CB",0,0,0,0,0,1,0
"2297","LA","Troy Hill",9,"CB",4,1,0,0,0,4,0
"2298","LAC","Alohi Gilman",1,"SS",1,0,0,0,0,0,0
"2299","LAC","Alohi Gilman",2,"SS",1,0,0,0,0,0,0
"2300","LAC","Alohi Gilman",4,"SS",0,0,0,0,0,1,0
"2301","LAC","Alohi Gilman",5,"SS",4,0,0,1,0,3,0
"2302","LAC","Alohi Gilman",6,"SS",1,0,0,0,0,0,0
"2303","LAC","Alohi Gilman",9,"SS",2,0,0,1,0,1,0
"2304","LAC","Asante Samuel",1,"CB",4,0,0,3,1,0,0
"2305","LAC","Asante Samuel",2,"CB",2,0,0,0,0,1,0
"2306","LAC","Asante Samuel",3,"CB",3,0,0,1,0,1,0
"2307","LAC","Asante Samuel",4,"CB",4,1,0,0,0,0,0
"2308","LAC","Asante Samuel",5,"CB",5,0,0,0,1,0,0
"2309","LAC","Asante Samuel",6,"CB",1,0,0,0,0,0,0
"2310","LAC","Asante Samuel",7,"CB",4,0,0,0,0,0,0
"2311","LAC","Asante Samuel",9,"CB",2,0,0,0,1,1,0
"2312","LAC","Austin Johnson",1,"NT",0,0,0,1,0,0,0
"2313","LAC","Austin Johnson",2,"NT",0,0,0,0,0,1,0
"2314","LAC","Austin Johnson",3,"NT",1,0,0,2,0,1,0
"2315","LAC","Austin Johnson",4,"NT",3,0,0,0,0,0,0
"2316","LAC","Austin Johnson",5,"NT",3,0,0,0,0,0,0
"2317","LAC","Austin Johnson",6,"NT",3,1,0,0,0,1,0
"2318","LAC","Austin Johnson",7,"NT",2,1,0,1,0,2,0
"2319","LAC","Austin Johnson",9,"NT",2,0,0,0,0,1,0
"2320","LAC","Bryce Callahan",1,"CB",2,0,0,2,0,3,0
"2321","LAC","Bryce Callahan",2,"CB",2,0,0,0,0,0,0
"2322","LAC","Bryce Callahan",3,"CB",2,1,0,1,0,2,0
"2323","LAC","Bryce Callahan",4,"CB",3,0,0,0,0,0,0
"2324","LAC","Bryce Callahan",5,"CB",2,0,0,0,0,0,0
"2325","LAC","Bryce Callahan",6,"CB",3,1,0,1,0,0,0
"2326","LAC","Bryce Callahan",7,"CB",1,0,0,0,0,1,0
"2327","LAC","Bryce Callahan",9,"CB",1,0,0,0,0,0,0
"2328","LAC","Chris Rumph",3,"OLB",0,0,0,1,0,1,0
"2329","LAC","Chris Rumph",4,"OLB",0,0,0,1,0,0,0
"2330","LAC","Chris Rumph",5,"OLB",1,0,0,0,0,0,0
"2331","LAC","Chris Rumph",6,"OLB",1,0,0,0,0,2,0
"2332","LAC","Christian Covington",4,"NT",0,0,0,1,0,2,0
"2333","LAC","Christian Covington",5,"NT",2,1,0,0,1,0,1
"2334","LAC","Christian Covington",9,"NT",0,0,0,0,0,3,0
"2335","LAC","Derrek Tuszka",4,"OLB",0,0,0,1,0,0,0
"2336","LAC","Derrek Tuszka",6,"OLB",2,0,0,0,0,0,0
"2337","LAC","Derrek Tuszka",7,"OLB",0,0,0,0,0,1,0
"2338","LAC","Derrek Tuszka",9,"OLB",1,0,0,0,0,0,0
"2339","LAC","Derwin James",1,"FS",5,0,0,2,0,0,0
"2340","LAC","Derwin James",2,"FS",5,0,0,1,0,3,0
"2341","LAC","Derwin James",3,"FS",4,0,0,0,1,5,0
"2342","LAC","Derwin James",4,"FS",2,0,0,0,0,4,0
"2343","LAC","Derwin James",5,"FS",9,0,0,1,1,5,0
"2344","LAC","Derwin James",6,"FS",5,0,0,0,0,4,0
"2345","LAC","Derwin James",7,"FS",4,0,0,0,0,4,0
"2346","LAC","Derwin James",9,"FS",3,0,0,1,0,5,0
"2347","LAC","Drue Tranquill",1,"ILB",3,0,0,1,0,2,0
"2348","LAC","Drue Tranquill",2,"ILB",4,0,0,3,1,2,0
"2349","LAC","Drue Tranquill",3,"ILB",9,0,0,0,1,2,0
"2350","LAC","Drue Tranquill",4,"ILB",5,0,0,2,1,6,0
"2351","LAC","Drue Tranquill",5,"ILB",4,1,0,1,0,3,0
"2352","LAC","Drue Tranquill",6,"ILB",4,0,0,1,0,2,0
"2353","LAC","Drue Tranquill",7,"ILB",8,0,0,0,0,0,0
"2354","LAC","Drue Tranquill",9,"ILB",6,1,0,5,0,3,0
"2355","LAC","J.C. Jackson",2,"CB",5,0,0,1,0,1,0
"2356","LAC","J.C. Jackson",4,"CB",1,0,0,0,0,0,0
"2357","LAC","J.C. Jackson",5,"CB",4,0,0,1,0,2,0
"2358","LAC","J.C. Jackson",7,"CB",1,0,0,1,0,0,0
"2359","LAC","Jerry Tillery",1,"DT",0,0,0,1,0,0,0
"2360","LAC","Jerry Tillery",2,"DT",1,0,0,0,0,1,0
"2361","LAC","Jerry Tillery",3,"DT",2,0,0,0,0,0,0
"2362","LAC","Jerry Tillery",5,"DT",0,0,0,1,0,1,0
"2363","LAC","Jerry Tillery",6,"DT",0,0,0,0,0,1,0
"2364","LAC","Jerry Tillery",7,"DT",1,0,0,1,0,0,0
"2365","LAC","Joey Bosa",1,"OLB",1,0,0,0,0,0,0
"2366","LAC","Joey Bosa",2,"OLB",2,1,0,0,1,0,1
"2367","LAC","Joey Bosa",3,"OLB",1,0,0,0,0,0,0
"2368","LAC","Kenneth Murray",1,"ILB",3,0,0,0,0,2,0
"2369","LAC","Kenneth Murray",2,"ILB",1,0,0,0,0,2,0
"2370","LAC","Kenneth Murray",3,"ILB",2,1,0,2,0,1,0
"2371","LAC","Kenneth Murray",4,"ILB",3,1,0,1,0,2,0
"2372","LAC","Kenneth Murray",5,"ILB",3,0,0,0,0,1,0
"2373","LAC","Kenneth Murray",6,"ILB",5,0,0,0,0,1,0
"2374","LAC","Kenneth Murray",7,"ILB",5,0,0,2,0,0,0
"2375","LAC","Kenneth Murray",9,"ILB",5,1,0,0,0,1,0
"2376","LAC","Khalil Mack",1,"OLB",2,1,0,0,0,0,0
"2377","LAC","Khalil Mack",2,"OLB",1,0,0,0,0,0,0
"2378","LAC","Khalil Mack",3,"OLB",4,0,0,1,0,1,0
"2379","LAC","Khalil Mack",4,"OLB",0,0,0,0,0,1,0
"2380","LAC","Khalil Mack",5,"OLB",2,1,0,1,0,1,0
"2381","LAC","Khalil Mack",6,"OLB",3,0,0,0,0,1,0
"2382","LAC","Khalil Mack",7,"OLB",1,0,0,1,0,1,0
"2383","LAC","Khalil Mack",9,"OLB",2,0,1,0,0,0,0
"2384","LAC","Kyle Van Noy",1,"OLB",2,0,0,0,0,1,0
"2385","LAC","Kyle Van Noy",2,"OLB",1,0,0,0,0,1,0
"2386","LAC","Kyle Van Noy",3,"OLB",4,1,0,1,0,1,0
"2387","LAC","Kyle Van Noy",4,"OLB",3,0,0,0,0,1,0
"2388","LAC","Kyle Van Noy",5,"OLB",1,0,0,1,0,1,0
"2389","LAC","Kyle Van Noy",6,"OLB",1,1,0,0,0,1,0
"2390","LAC","Kyle Van Noy",7,"OLB",2,0,0,0,0,0,0
"2391","LAC","Michael Davis",1,"CB",3,0,0,1,0,0,0
"2392","LAC","Michael Davis",3,"CB",7,0,0,0,0,2,0
"2393","LAC","Michael Davis",6,"CB",1,0,0,0,0,1,0
"2394","LAC","Michael Davis",7,"CB",3,1,0,0,0,1,0
"2395","LAC","Michael Davis",9,"CB",4,0,0,1,0,3,0
"2396","LAC","Morgan Fox",1,"DE",0,0,0,0,0,1,0
"2397","LAC","Morgan Fox",2,"DE",1,0,0,0,0,1,0
"2398","LAC","Morgan Fox",5,"DE",1,0,0,0,0,0,0
"2399","LAC","Morgan Fox",6,"DE",0,0,0,0,0,1,0
"2400","LAC","Morgan Fox",9,"DE",2,0,0,0,0,1,0
"2401","LAC","Nasir Adderley",1,"FS",4,0,1,0,0,0,0
"2402","LAC","Nasir Adderley",2,"FS",1,0,0,0,0,2,0
"2403","LAC","Nasir Adderley",3,"FS",1,0,0,1,0,3,0
"2404","LAC","Nasir Adderley",4,"FS",3,0,0,1,0,1,0
"2405","LAC","Nasir Adderley",7,"FS",8,1,0,0,1,0,0
"2406","LAC","Nasir Adderley",9,"FS",4,0,0,0,0,2,0
"2407","LAC","Otito Ogbonnia",1,"DT",1,0,0,0,0,0,0
"2408","LAC","Otito Ogbonnia",3,"DT",5,1,0,1,1,0,0
"2409","LAC","Otito Ogbonnia",6,"DT",1,0,0,0,0,0,0
"2410","LAC","Otito Ogbonnia",7,"DT",3,0,0,0,0,0,0
"2411","LAC","Otito Ogbonnia",9,"DT",2,0,0,3,0,0,0
"2412","LAC","Sebastian Joseph",2,"NT",2,0,0,0,1,2,0
"2413","LAC","Sebastian Joseph",3,"NT",4,2,0,0,1,3,0
"2414","LAC","Sebastian Joseph",4,"NT",1,1,0,0,0,2,0
"2415","LAC","Sebastian Joseph",5,"NT",1,0,0,1,0,4,0
"2416","LAC","Sebastian Joseph",6,"NT",2,0,0,2,0,1,0
"2417","LAC","Sebastian Joseph",7,"NT",2,1,0,1,0,2,0
"2418","LAC","Sebastian Joseph",9,"NT",1,0,0,0,0,1,0
"2419","LAC","Troy Reeder",7,"ILB",0,0,0,0,0,1,0
"2420","LV","Amik Robertson",1,"CB",0,0,0,1,0,0,0
"2421","LV","Amik Robertson",2,"CB",4,0,0,1,1,0,0
"2422","LV","Amik Robertson",3,"CB",1,0,0,0,0,0,0
"2423","LV","Amik Robertson",4,"CB",2,0,0,2,0,1,0
"2424","LV","Amik Robertson",5,"CB",2,0,0,1,0,1,0
"2425","LV","Amik Robertson",7,"CB",1,0,0,0,1,0,0
"2426","LV","Amik Robertson",8,"CB",0,0,0,2,0,1,0
"2427","LV","Andrew Billings",1,"DT",2,0,0,0,0,1,0
"2428","LV","Andrew Billings",2,"DT",1,0,0,1,0,2,0
"2429","LV","Andrew Billings",3,"DT",1,0,0,0,0,2,0
"2430","LV","Andrew Billings",4,"DT",0,0,0,1,0,1,0
"2431","LV","Andrew Billings",7,"DT",0,0,0,0,0,2,0
"2432","LV","Andrew Billings",8,"DT",1,0,0,0,0,1,0
"2433","LV","Andrew Billings",9,"DT",1,1,0,2,0,3,0
"2434","LV","Anthony Averett",7,"CB",0,0,0,1,0,0,0
"2435","LV","Anthony Averett",8,"CB",7,0,0,0,0,1,0
"2436","LV","Anthony Averett",9,"CB",5,0,0,1,0,0,0
"2437","LV","Bilal Nichols",1,"DT",3,0,0,0,2,0,0
"2438","LV","Bilal Nichols",2,"DT",1,0,0,0,0,0,0
"2439","LV","Bilal Nichols",3,"DT",0,0,0,0,0,1,0
"2440","LV","Bilal Nichols",4,"DT",0,0,0,1,0,2,0
"2441","LV","Bilal Nichols",5,"DT",1,1,0,1,0,1,0
"2442","LV","Bilal Nichols",7,"DT",0,0,0,1,0,3,0
"2443","LV","Bilal Nichols",8,"DT",0,0,0,0,0,1,0
"2444","LV","Bilal Nichols",9,"DT",0,0,0,0,0,3,0
"2445","LV","Blake Martinez",5,"ILB",1,0,0,0,0,0,0
"2446","LV","Blake Martinez",7,"ILB",3,0,0,1,0,1,0
"2447","LV","Blake Martinez",8,"ILB",2,0,0,0,0,2,0
"2448","LV","Blake Martinez",9,"ILB",8,0,0,1,1,3,0
"2449","LV","Chandler Jones",1,"DE",2,1,0,1,0,0,0
"2450","LV","Chandler Jones",2,"DE",2,0,0,2,0,1,0
"2451","LV","Chandler Jones",3,"DE",0,0,0,0,0,1,0
"2452","LV","Chandler Jones",4,"DE",0,0,0,0,0,2,0
"2453","LV","Chandler Jones",5,"DE",3,0,0,1,0,1,0
"2454","LV","Chandler Jones",7,"DE",1,0,0,0,0,0,0
"2455","LV","Chandler Jones",8,"DE",1,0,0,0,0,0,0
"2456","LV","Chandler Jones",9,"DE",2,0,0,1,0,0,0
"2457","LV","Clelin Ferrell",1,"DE",0,0,0,0,0,1,0
"2458","LV","Clelin Ferrell",3,"DE",1,0,0,0,0,1,0
"2459","LV","Clelin Ferrell",7,"DE",1,0,0,0,0,1,0
"2460","LV","Clelin Ferrell",8,"DE",0,0,0,0,0,1,0
"2461","LV","Clelin Ferrell",9,"DE",0,0,0,0,0,2,0
"2462","LV","Denzel Perryman",1,"ILB",1,1,0,0,0,2,0
"2463","LV","Denzel Perryman",4,"ILB",4,2,0,0,0,1,0
"2464","LV","Denzel Perryman",5,"ILB",5,0,0,3,0,2,0
"2465","LV","Denzel Perryman",7,"ILB",5,2,0,1,0,1,0
"2466","LV","Denzel Perryman",8,"ILB",6,1,0,2,1,2,0
"2467","LV","Denzel Perryman",9,"ILB",5,0,0,1,0,4,0
"2468","LV","Divine Deablo",1,"OLB",4,0,0,0,0,3,0
"2469","LV","Divine Deablo",2,"OLB",6,0,0,2,1,10,0
"2470","LV","Divine Deablo",3,"OLB",5,0,0,0,0,3,0
"2471","LV","Divine Deablo",4,"OLB",3,0,0,0,0,5,0
"2472","LV","Divine Deablo",5,"OLB",6,0,0,1,0,4,0
"2473","LV","Divine Deablo",7,"OLB",6,1,0,2,0,4,0
"2474","LV","Divine Deablo",8,"OLB",9,0,0,2,0,4,0
"2475","LV","Divine Deablo",9,"OLB",0,0,0,0,0,1,0
"2476","LV","Duron Harmon",1,"SS",2,0,0,0,1,1,0
"2477","LV","Duron Harmon",2,"SS",3,0,0,0,0,2,0
"2478","LV","Duron Harmon",3,"SS",2,0,0,1,0,2,0
"2479","LV","Duron Harmon",4,"SS",2,0,1,0,1,1,0
"2480","LV","Duron Harmon",5,"SS",3,0,0,1,0,0,0
"2481","LV","Duron Harmon",7,"SS",5,0,0,0,0,1,0
"2482","LV","Duron Harmon",8,"SS",2,0,0,2,0,2,0
"2483","LV","Duron Harmon",9,"SS",5,0,0,2,0,3,0
"2484","LV","Jayon Brown",1,"OLB",4,0,0,0,0,1,0
"2485","LV","Jayon Brown",2,"OLB",8,0,0,0,0,3,0
"2486","LV","Jayon Brown",3,"OLB",5,1,0,1,0,1,0
"2487","LV","Jayon Brown",4,"OLB",0,0,0,1,0,0,0
"2488","LV","Johnathan Abram",1,"SS",10,0,0,1,0,3,0
"2489","LV","Johnathan Abram",2,"SS",5,0,0,2,0,1,0
"2490","LV","Johnathan Abram",3,"SS",4,0,0,2,1,1,0
"2491","LV","Johnathan Abram",4,"SS",4,0,0,1,1,2,0
"2492","LV","Johnathan Abram",5,"SS",3,0,0,1,0,0,0
"2493","LV","Johnathan Abram",7,"SS",6,0,0,2,0,2,0
"2494","LV","Johnathan Abram",8,"SS",0,0,0,0,0,2,0
"2495","LV","Johnathan Abram",9,"SS",4,0,0,0,1,1,0
"2496","LV","Johnathan Hankins",1,"NT",0,0,0,0,0,2,0
"2497","LV","Johnathan Hankins",2,"NT",0,0,0,0,0,2,0
"2498","LV","Johnathan Hankins",3,"NT",1,0,0,1,0,1,0
"2499","LV","Johnathan Hankins",4,"NT",0,0,0,0,0,2,0
"2500","LV","Johnathan Hankins",7,"NT",0,0,0,0,0,1,0
"2501","LV","Kendal Vickers",1,"DT",1,0,0,0,0,0,0
"2502","LV","Kendal Vickers",2,"DT",1,0,0,0,1,3,0
"2503","LV","Kendal Vickers",4,"DT",1,0,0,0,0,0,0
"2504","LV","Kendal Vickers",5,"DT",0,0,0,0,0,1,0
"2505","LV","Kendal Vickers",7,"DT",0,0,0,2,0,1,0
"2506","LV","Kendal Vickers",8,"DT",0,0,0,0,0,1,0
"2507","LV","Luke Masterson",9,"OLB",0,0,0,0,0,2,0
"2508","LV","Malcolm Koonce",3,"DE",1,0,0,0,0,0,0
"2509","LV","Malcolm Koonce",4,"DE",1,0,0,0,0,0,0
"2510","LV","Malcolm Koonce",8,"DE",0,0,0,1,0,1,0
"2511","LV","Malcolm Koonce",9,"DE",1,0,0,0,0,0,0
"2512","LV","Matthew Butler",3,"DT",0,0,0,0,0,1,0
"2513","LV","Matthew Butler",4,"DT",1,0,0,0,0,0,0
"2514","LV","Matthew Butler",9,"DT",0,0,0,0,0,1,0
"2515","LV","Matthias Farley",5,"FS",1,0,0,0,0,0,0
"2516","LV","Maxx Crosby",1,"DE",7,1,0,2,1,2,0
"2517","LV","Maxx Crosby",2,"DE",0,0,0,1,0,3,0
"2518","LV","Maxx Crosby",3,"DE",4,2,0,1,1,4,1
"2519","LV","Maxx Crosby",4,"DE",2,2,0,1,0,0,0
"2520","LV","Maxx Crosby",5,"DE",2,1,0,0,0,0,0
"2521","LV","Maxx Crosby",7,"DE",3,0,0,1,1,1,0
"2522","LV","Maxx Crosby",8,"DE",5,1,0,0,0,2,0
"2523","LV","Maxx Crosby",9,"DE",3,1,0,2,1,2,1
"2524","LV","Nate Hobbs",1,"CB",6,2,1,0,1,3,0
"2525","LV","Nate Hobbs",2,"CB",10,0,0,1,0,2,0
"2526","LV","Nate Hobbs",3,"CB",4,0,0,0,0,0,0
"2527","LV","Nate Hobbs",4,"CB",2,0,0,1,1,0,0
"2528","LV","Nate Hobbs",5,"CB",7,0,0,2,0,3,0
"2529","LV","Neil Farrell",5,"DT",1,0,0,0,0,0,0
"2530","LV","Neil Farrell",8,"DT",0,0,0,0,0,2,0
"2531","LV","Neil Farrell",9,"DT",1,1,0,1,0,2,0
"2532","LV","Rock Ya-Sin",1,"CB",5,0,0,0,0,1,0
"2533","LV","Rock Ya-Sin",2,"CB",0,0,0,0,0,1,0
"2534","LV","Rock Ya-Sin",3,"CB",4,0,0,0,0,1,0
"2535","LV","Rock Ya-Sin",5,"CB",2,0,0,3,0,1,0
"2536","LV","Rock Ya-Sin",7,"CB",4,0,0,0,0,1,0
"2537","LV","Rock Ya-Sin",8,"CB",4,0,0,0,0,1,0
"2538","LV","Rock Ya-Sin",9,"CB",5,0,0,2,0,1,0
"2539","LV","Roderic Teamer",1,"SS",0,0,0,0,0,2,0
"2540","LV","Roderic Teamer",2,"SS",0,0,0,0,0,1,0
"2541","LV","Roderic Teamer",3,"SS",5,0,0,1,1,0,0
"2542","LV","Roderic Teamer",4,"SS",1,0,0,0,1,0,0
"2543","LV","Sam Webb",5,"CB",0,0,0,0,0,1,0
"2544","LV","Sam Webb",9,"CB",0,0,0,0,0,1,0
"2545","LV","Trevon Moehrig",1,"FS",2,0,0,0,0,0,0
"2546","LV","Trevon Moehrig",4,"FS",2,0,0,0,0,2,0
"2547","LV","Trevon Moehrig",5,"FS",3,0,0,0,0,1,0
"2548","LV","Trevon Moehrig",7,"FS",2,0,0,0,0,2,0
"2549","LV","Trevon Moehrig",8,"FS",2,0,0,0,0,1,0
"2550","LV","Trevon Moehrig",9,"FS",1,0,0,2,0,1,0
"2551","MIA","Andrew Van Ginkel",1,"OLB",0,0,0,1,0,0,0
"2552","MIA","Andrew Van Ginkel",3,"OLB",0,0,0,0,0,1,0
"2553","MIA","Andrew Van Ginkel",4,"OLB",1,0,0,0,1,0,0
"2554","MIA","Andrew Van Ginkel",5,"OLB",1,0,0,0,0,0,0
"2555","MIA","Andrew Van Ginkel",6,"OLB",1,0,0,1,0,1,0
"2556","MIA","Andrew Van Ginkel",7,"OLB",5,0,0,0,1,3,0
"2557","MIA","Andrew Van Ginkel",8,"OLB",1,0,0,1,0,0,0
"2558","MIA","Ben Stille",7,"DT",0,0,0,0,0,2,0
"2559","MIA","Bradley Chubb",9,"OLB",0,0,0,1,0,1,0
"2560","MIA","Brandon Jones",1,"SS",5,0,0,1,0,5,0
"2561","MIA","Brandon Jones",2,"SS",2,0,0,0,0,2,0
"2562","MIA","Brandon Jones",3,"SS",6,0,0,2,0,3,0
"2563","MIA","Brandon Jones",4,"SS",2,0,0,1,0,1,0
"2564","MIA","Brandon Jones",5,"SS",4,0,0,1,0,4,0
"2565","MIA","Brandon Jones",6,"SS",3,0,0,0,0,3,0
"2566","MIA","Brandon Jones",7,"SS",2,0,0,1,0,5,0
"2567","MIA","Channing Tindall",5,"ILB",0,0,0,0,0,1,0
"2568","MIA","Channing Tindall",6,"ILB",0,0,0,0,0,1,0
"2569","MIA","Channing Tindall",9,"ILB",0,0,0,2,0,0,0
"2570","MIA","Christian Wilkins",1,"DT",3,1,0,0,0,2,0
"2571","MIA","Christian Wilkins",2,"DT",5,1,0,0,0,2,0
"2572","MIA","Christian Wilkins",3,"DT",3,0,0,0,0,1,0
"2573","MIA","Christian Wilkins",4,"DT",1,0,0,0,0,4,0
"2574","MIA","Christian Wilkins",5,"DT",2,1,0,0,0,4,0
"2575","MIA","Christian Wilkins",6,"DT",3,2,0,0,0,1,0
"2576","MIA","Christian Wilkins",7,"DT",4,0,0,1,0,1,0
"2577","MIA","Christian Wilkins",8,"DT",1,1,0,0,0,0,0
"2578","MIA","Christian Wilkins",9,"DT",1,1,0,1,0,2,0
"2579","MIA","Clayton Fejedelem",7,"SS",2,0,0,0,0,1,0
"2580","MIA","Clayton Fejedelem",8,"SS",1,0,0,0,0,0,0
"2581","MIA","Duke Riley",1,"ILB",1,0,0,0,0,1,0
"2582","MIA","Duke Riley",2,"ILB",3,0,0,0,0,1,0
"2583","MIA","Duke Riley",3,"ILB",3,0,0,1,0,2,0
"2584","MIA","Duke Riley",4,"ILB",2,1,0,0,0,3,0
"2585","MIA","Duke Riley",5,"ILB",1,0,0,0,0,0,0
"2586","MIA","Duke Riley",7,"ILB",5,1,0,0,0,1,0
"2587","MIA","Duke Riley",8,"ILB",2,1,0,0,0,2,0
"2588","MIA","Duke Riley",9,"ILB",0,0,0,1,0,1,0
"2589","MIA","Elandon Roberts",1,"ILB",2,0,0,2,0,2,0
"2590","MIA","Elandon Roberts",2,"ILB",2,1,0,1,1,2,1
"2591","MIA","Elandon Roberts",3,"ILB",3,1,0,1,0,4,0
"2592","MIA","Elandon Roberts",4,"ILB",1,0,0,1,0,3,0
"2593","MIA","Elandon Roberts",5,"ILB",4,1,0,1,0,3,0
