"","displayName","week_num","tot_tackles","tot_tackles_forloss","tot_ffumbles","tot_missed_tackles","tot_prevents","tot_assists","tot_ips"
"1003","Darious Williams",1,3,1,0,3,0,1,0
"1004","Darious Williams",2,0,0,0,0,0,1,0
"1005","Darious Williams",3,1,0,0,2,0,1,0
"1006","Darious Williams",4,1,0,0,0,0,0,0
"1007","Darious Williams",5,0,0,0,1,0,0,0
"1008","Darious Williams",6,1,0,0,2,0,1,0
"1009","Darious Williams",7,5,0,0,0,0,3,0
"1010","Darious Williams",8,0,0,0,1,0,3,0
"1011","Darious Williams",9,3,0,0,0,1,1,0
"1012","Darius Harris",1,1,0,0,0,0,0,0
"1013","Darius Harris",2,1,0,0,0,0,0,0
"1014","Darius Harris",3,6,1,0,1,0,7,0
"1015","Darius Harris",5,7,0,0,1,0,2,0
"1016","Darius Harris",6,4,1,0,0,1,2,1
"1017","Darius Slay",1,4,0,0,1,0,2,0
"1018","Darius Slay",2,1,0,0,0,0,0,0
"1019","Darius Slay",3,1,0,0,0,0,0,0
"1020","Darius Slay",5,6,0,0,2,0,2,0
"1021","Darius Slay",6,1,0,0,0,0,1,0
"1022","Darius Slay",8,1,0,0,1,0,1,0
"1023","Darius Slay",9,2,0,0,0,1,2,0
"1024","Darnay Holmes",1,5,0,0,0,0,1,0
"1025","Darnay Holmes",2,1,0,1,1,1,0,0
"1026","Darnay Holmes",3,0,0,0,1,0,1,0
"1027","Darnay Holmes",4,1,0,0,0,0,1,0
"1028","Darnay Holmes",5,2,0,0,0,0,1,0
"1029","Darnay Holmes",7,0,0,0,0,0,2,0
"1030","Darnay Holmes",8,1,0,0,0,0,0,0
"1031","Darnell Savage",1,2,0,0,1,0,0,0
"1032","Darnell Savage",2,6,0,0,1,0,0,0
"1033","Darnell Savage",3,1,0,0,0,0,0,0
"1034","Darnell Savage",4,2,1,0,1,0,2,0
"1035","Darnell Savage",5,3,0,0,1,0,0,0
"1036","Darnell Savage",6,3,0,0,0,1,0,0
"1037","Darnell Savage",7,0,0,0,0,0,4,0
"1038","Darnell Savage",8,4,0,0,3,0,0,0
"1039","Darnell Savage",9,2,0,0,2,0,1,0
"1040","Daron Bland",4,3,0,0,2,1,0,0
"1041","Daron Bland",7,1,0,0,0,0,0,0
"1042","Daron Bland",8,1,0,0,1,0,2,0
"1043","Daron Payne",1,1,0,0,0,0,1,0
"1044","Daron Payne",2,0,0,0,0,0,3,0
"1045","Daron Payne",3,1,1,0,0,0,2,0
"1046","Daron Payne",4,2,1,0,1,1,3,0
"1047","Daron Payne",5,1,0,0,1,0,1,0
"1048","Daron Payne",6,0,0,0,0,0,2,0
"1049","Daron Payne",7,0,0,0,1,0,4,0
"1050","Daron Payne",8,2,0,0,0,2,2,0
"1051","Daron Payne",9,3,3,0,1,0,2,0
"1052","Darrell Taylor",2,2,2,0,2,0,0,0
"1053","Darrell Taylor",3,2,0,0,0,0,0,0
"1054","Darrell Taylor",4,1,0,0,0,0,0,0
"1055","Darrell Taylor",5,2,0,0,0,0,0,0
"1056","Darrell Taylor",6,1,1,0,0,0,0,0
"1057","Darrell Taylor",7,1,0,0,1,0,0,0
"1058","Darren Hall",2,4,0,1,0,0,1,0
"1059","Darren Hall",4,1,0,0,0,0,1,0
"1060","Darren Hall",6,1,0,0,0,0,1,0
"1061","Darren Hall",7,5,0,0,0,0,1,0
"1062","Darren Hall",8,0,0,0,0,0,1,0
"1063","Darren Hall",9,0,0,0,1,0,0,0
"1064","Darrick Forrest",1,4,1,1,0,0,1,0
"1065","Darrick Forrest",2,8,0,0,0,1,2,0
"1066","Darrick Forrest",3,3,1,0,1,0,0,0
"1067","Darrick Forrest",4,2,0,0,1,0,1,0
"1068","Darrick Forrest",5,1,0,0,0,0,1,0
"1069","Darrick Forrest",6,3,0,0,0,0,1,0
"1070","Darrick Forrest",7,2,0,0,0,0,2,0
"1071","Darrick Forrest",8,2,0,1,0,0,0,0
"1072","Darrick Forrest",9,1,0,0,0,0,2,0
"1073","Darryl Johnson",2,1,1,0,0,0,0,0
"1074","Darryl Johnson",3,0,0,0,0,0,2,0
"1075","David Long",1,8,0,0,3,1,3,0
"1076","David Long",2,4,0,0,2,0,3,0
"1077","David Long",3,4,0,0,1,0,4,0
"1078","David Long",4,4,1,0,1,0,3,0
"1079","David Long",5,6,0,0,1,0,6,0
"1080","David Long",6,1,0,0,1,0,0,0
"1081","David Long",7,5,0,0,1,1,3,0
"1082","David Long",8,5,1,0,1,2,2,0
"1083","David Long",9,8,0,0,2,1,5,0
"1084","David Mayo",8,1,0,0,0,0,1,0
"1085","David Onyemata",1,1,0,0,0,0,1,0
"1086","David Onyemata",2,2,0,0,0,1,0,0
"1087","David Onyemata",3,2,0,0,1,0,1,0
"1088","David Onyemata",5,1,0,0,1,0,0,0
"1089","David Onyemata",6,0,0,0,1,0,0,0
"1090","David Onyemata",7,1,0,0,0,0,1,0
"1091","David Onyemata",8,1,0,0,0,0,1,0
"1092","David Onyemata",9,0,0,0,1,0,0,0
"1093","Daviyon Nixon",3,0,0,0,0,0,1,0
"1094","Daviyon Nixon",5,0,0,0,0,0,1,0
"1095","Daviyon Nixon",9,1,0,0,0,0,1,0
"1096","Davon Godchaux",1,1,0,0,0,0,1,0
"1097","Davon Godchaux",2,0,0,0,0,0,2,0
"1098","Davon Godchaux",3,1,0,0,0,0,2,0
"1099","Davon Godchaux",4,3,0,0,0,0,2,0
"1100","Davon Godchaux",5,1,0,0,0,0,3,0
"1101","Davon Godchaux",6,0,0,0,2,0,0,0
"1102","Davon Godchaux",7,3,0,0,0,1,4,0
"1103","Davon Godchaux",8,2,0,0,0,0,3,0
"1104","Davon Godchaux",9,1,0,0,0,0,1,0
"1105","Davon Hamilton",1,1,1,0,0,0,1,0
"1106","Davon Hamilton",2,1,0,0,0,0,0,0
"1107","Davon Hamilton",4,4,0,0,0,1,2,0
"1108","Davon Hamilton",5,1,0,0,2,0,1,0
"1109","Davon Hamilton",6,2,0,0,0,0,4,0
"1110","Davon Hamilton",7,3,1,0,1,0,4,0
"1111","Davon Hamilton",8,3,0,0,0,0,1,0
"1112","Davon Hamilton",9,1,1,0,0,0,2,0
"1113","Dawuane Smoot",1,1,0,0,1,0,0,0
"1114","Dawuane Smoot",3,1,0,0,1,0,0,0
"1115","Dawuane Smoot",5,1,0,0,1,0,0,0
"1116","Dawuane Smoot",7,0,0,0,0,0,1,0
"1117","Dawuane Smoot",8,0,0,0,0,0,1,0
"1118","Dax Hill",5,1,0,0,0,1,0,0
"1119","Dax Hill",8,1,0,0,0,0,0,0
"1120","Dayo Odeyingbo",3,2,1,0,0,0,0,0
"1121","Dayo Odeyingbo",4,0,0,0,0,0,1,0
"1122","Dayo Odeyingbo",5,1,0,0,0,0,2,0
"1123","Dayo Odeyingbo",6,1,0,0,0,0,0,0
"1124","Dayo Odeyingbo",7,0,0,0,1,0,0,0
"1125","Dayo Odeyingbo",8,0,0,0,1,0,1,0
"1126","De'Shaan Dixon",7,0,0,0,0,0,1,0
"1127","De'Vondre Campbell",1,5,1,0,1,0,6,0
"1128","De'Vondre Campbell",2,1,0,0,1,1,2,0
"1129","De'Vondre Campbell",3,8,1,0,2,1,6,0
"1130","De'Vondre Campbell",4,6,0,0,1,0,1,0
"1131","De'Vondre Campbell",5,5,1,0,1,0,0,0
"1132","De'Vondre Campbell",6,3,0,0,2,0,5,0
"1133","De'Vondre Campbell",7,7,3,0,0,1,5,1
"1134","De'Vondre Campbell",8,2,0,0,1,0,1,0
"1135","DeAngelo Malone",2,2,0,0,0,0,0,0
"1136","DeAngelo Malone",4,1,1,0,0,0,0,0
"1137","DeAngelo Malone",8,1,0,0,0,0,0,0
"1138","DeAngelo Malone",9,1,0,0,0,0,1,0
"1139","DeForest Buckner",1,2,0,0,0,0,2,0
"1140","DeForest Buckner",2,2,1,0,0,1,2,0
"1141","DeForest Buckner",3,2,0,0,0,0,2,0
"1142","DeForest Buckner",5,2,0,0,0,0,4,0
"1143","DeForest Buckner",6,2,0,0,0,0,2,0
"1144","DeForest Buckner",7,0,0,0,0,0,4,0
"1145","DeForest Buckner",8,1,0,0,1,1,1,0
"1146","DeForest Buckner",9,4,1,0,0,0,1,0
"1147","DeMarcus Walker",1,1,0,0,0,0,0,0
"1148","DeMarcus Walker",2,3,0,0,0,1,1,0
"1149","DeMarcus Walker",3,1,0,0,0,0,1,0
"1150","DeMarcus Walker",7,0,0,0,1,0,0,0
"1151","DeMarcus Walker",8,1,0,0,0,1,0,0
"1152","DeMarcus Walker",9,0,0,0,0,0,1,0
"1153","DeMarvin Leal",1,0,0,0,0,0,1,0
"1154","DeMarvin Leal",2,1,0,0,0,0,1,0
"1155","DeMarvin Leal",3,1,0,0,0,0,0,0
"1156","DeMarvin Leal",4,2,1,0,1,0,2,0
"1157","DeMarvin Leal",5,1,0,0,1,0,1,0
"1158","DeShawn Williams",1,0,0,0,0,0,3,0
"1159","DeShawn Williams",2,0,0,0,1,0,1,0
"1160","DeShawn Williams",3,3,0,0,0,1,1,0
"1161","DeShawn Williams",4,1,0,0,0,0,0,0
"1162","DeShawn Williams",5,1,1,0,0,0,0,0
"1163","DeShawn Williams",6,2,0,0,0,0,0,0
"1164","DeShon Elliott",1,6,0,0,0,0,0,0
"1165","DeShon Elliott",2,4,0,0,1,0,1,0
"1166","DeShon Elliott",3,3,0,0,1,0,2,0
"1167","DeShon Elliott",4,8,0,0,0,0,1,0
"1168","DeShon Elliott",5,9,2,0,1,1,2,1
"1169","DeShon Elliott",7,4,1,0,1,0,4,0
"1170","DeShon Elliott",9,5,0,0,0,0,2,0
"1171","Deadrin Senat",3,2,0,0,0,0,0,0
"1172","Deadrin Senat",4,0,0,0,0,0,1,0
"1173","Deadrin Senat",5,2,0,0,1,0,2,0
"1174","Deadrin Senat",6,0,0,0,1,0,1,0
"1175","Deadrin Senat",7,3,1,0,0,1,1,0
"1176","Deadrin Senat",8,0,0,0,1,0,0,0
"1177","Dean Lowry",1,2,0,0,0,0,0,0
"1178","Dean Lowry",2,4,0,0,0,0,1,0
"1179","Dean Lowry",3,1,0,0,0,0,2,0
"1180","Dean Lowry",4,2,0,0,0,0,1,0
"1181","Dean Lowry",5,2,0,0,1,0,1,0
"1182","Dean Lowry",6,2,0,0,0,0,0,0
"1183","Dean Lowry",7,1,0,0,0,0,3,0
"1184","Dean Lowry",8,1,0,0,0,0,1,0
"1185","Dean Lowry",9,2,1,0,0,0,1,0
"1186","Dean Marlowe",1,0,0,0,1,0,0,0
"1187","Dean Marlowe",5,2,0,0,0,0,1,0
"1188","Dean Marlowe",8,4,0,0,1,0,1,0
"1189","Deatrich Wise",1,1,0,0,0,0,1,0
"1190","Deatrich Wise",2,3,0,0,0,0,1,0
"1191","Deatrich Wise",3,2,1,0,1,0,1,0
"1192","Deatrich Wise",4,1,0,0,0,0,5,0
"1193","Deatrich Wise",5,3,0,0,1,0,1,0
"1194","Deatrich Wise",6,2,0,0,0,0,0,0
"1195","Deatrich Wise",7,1,0,0,0,0,2,0
"1196","Deatrich Wise",8,1,0,0,0,0,0,0
"1197","Deatrich Wise",9,1,0,0,0,0,1,0
"1198","Dee Alford",1,2,0,0,0,1,0,0
"1199","Dee Alford",2,2,1,0,0,1,0,1
"1200","Dee Alford",3,0,0,0,1,0,0,0
"1201","Dee Alford",4,2,0,0,0,1,0,0
"1202","Dee Alford",5,4,0,0,0,0,3,0
"1203","Dee Alford",9,0,0,0,1,0,0,0
"1204","Dee Delaney",6,2,0,0,0,0,1,0
"1205","Dee Delaney",7,0,0,0,1,0,1,0
"1206","Dee Delaney",8,4,0,0,2,1,0,0
"1207","Deion Jones",7,4,1,0,2,0,1,0
"1208","Deion Jones",8,2,0,0,0,1,2,0
"1209","Demarcus Lawrence",1,1,1,0,0,1,3,1
"1210","Demarcus Lawrence",2,2,0,0,0,1,4,0
"1211","Demarcus Lawrence",3,4,0,0,2,0,0,0
"1212","Demarcus Lawrence",4,1,0,0,0,0,1,0
"1213","Demarcus Lawrence",5,2,0,0,0,1,0,0
"1214","Demarcus Lawrence",6,6,1,0,0,0,2,0
"1215","Demarcus Lawrence",7,2,0,0,1,1,1,0
"1216","Demarcus Lawrence",8,2,0,0,2,1,0,0
"1217","Demario Davis",1,4,0,0,1,0,2,0
"1218","Demario Davis",2,1,0,0,0,1,4,0
"1219","Demario Davis",3,1,0,0,2,0,3,0
"1220","Demario Davis",4,4,0,0,1,1,3,0
"1221","Demario Davis",5,2,0,0,1,0,1,0
"1222","Demario Davis",6,5,0,0,1,1,2,0
"1223","Demario Davis",7,2,0,0,0,0,0,0
"1224","Demario Davis",8,2,1,0,0,0,1,0
"1225","Demario Davis",9,4,2,0,0,0,2,0
"1226","Demetrius Flannigan-Fowles",3,2,0,0,0,0,0,0
"1227","Demetrius Flannigan-Fowles",5,2,0,0,0,0,0,0
"1228","Demetrius Flannigan-Fowles",7,0,0,0,1,0,0,0
"1229","Demetrius Taylor",5,0,0,0,1,0,0,0
"1230","Demone Harris",1,0,0,0,0,0,2,0
"1231","Demone Harris",8,0,0,0,1,0,2,0
"1232","Denico Autry",1,2,0,0,2,0,2,0
"1233","Denico Autry",4,0,0,0,1,0,0,0
"1234","Denico Autry",5,0,0,0,0,0,3,0
"1235","Denico Autry",7,1,0,0,0,0,1,0
"1236","Denico Autry",9,1,0,0,0,0,0,0
"1237","Dennis Gardeck",1,2,0,1,0,0,0,0
"1238","Dennis Gardeck",2,3,0,0,1,1,2,0
"1239","Dennis Gardeck",3,2,0,0,0,1,0,0
"1240","Dennis Gardeck",4,1,0,0,0,0,0,0
"1241","Dennis Gardeck",5,1,0,0,1,0,0,0
"1242","Dennis Gardeck",6,0,0,0,0,0,1,0
"1243","Denzel Perryman",1,1,1,0,0,0,2,0
"1244","Denzel Perryman",4,4,2,0,0,0,1,0
"1245","Denzel Perryman",5,5,0,0,3,0,2,0
"1246","Denzel Perryman",7,5,2,0,1,0,1,0
"1247","Denzel Perryman",8,6,1,0,2,1,2,0
"1248","Denzel Perryman",9,5,0,0,1,0,4,0
"1249","Denzel Ward",1,0,0,0,1,0,0,0
"1250","Denzel Ward",2,2,0,0,2,0,0,0
"1251","Denzel Ward",3,5,0,0,0,0,0,0
"1252","Denzel Ward",4,2,1,0,0,0,0,0
"1253","Denzel Ward",5,9,0,0,1,0,2,0
"1254","Deommodore Lenoir",3,3,1,0,1,1,2,0
"1255","Deommodore Lenoir",4,3,0,0,2,0,3,0
"1256","Deommodore Lenoir",5,4,0,0,1,1,3,0
"1257","Deommodore Lenoir",6,1,0,0,0,0,1,0
"1258","Deommodore Lenoir",7,2,0,0,1,0,1,0
"1259","Deommodore Lenoir",8,2,0,0,0,0,0,0
"1260","Deon Bush",1,2,0,0,0,0,0,0
"1261","Deon Bush",5,0,0,0,0,0,1,0
"1262","Deon Bush",7,1,0,0,0,0,0,0
"1263","Derek Stingley",1,3,0,0,0,1,4,0
"1264","Derek Stingley",2,8,0,0,0,0,0,0
"1265","Derek Stingley",3,2,0,0,0,0,0,0
"1266","Derek Stingley",4,2,0,0,1,0,1,0
"1267","Derek Stingley",5,5,0,0,0,0,1,0
"1268","Derek Stingley",7,5,0,0,0,1,0,0
"1269","Derek Stingley",8,3,0,0,1,0,2,0
"1270","Derek Stingley",9,1,0,0,1,0,0,0
"1271","Derion Kendrick",3,6,0,0,0,0,0,0
"1272","Derion Kendrick",4,2,0,0,0,0,1,0
"1273","Derion Kendrick",5,2,0,0,0,1,1,0
"1274","Derion Kendrick",6,2,0,0,1,0,1,0
"1275","Derion Kendrick",8,5,0,0,0,0,1,0
"1276","Derion Kendrick",9,4,0,0,2,0,0,0
"1277","Derrek Tuszka",3,1,0,0,0,0,1,0
"1278","Derrek Tuszka",4,0,0,0,1,0,0,0
"1279","Derrek Tuszka",6,2,0,0,0,0,0,0
"1280","Derrek Tuszka",7,0,0,0,0,0,1,0
"1281","Derrek Tuszka",9,1,0,0,0,0,0,0
"1282","Derrick Barnes",1,2,0,0,3,0,0,0
"1283","Derrick Barnes",4,3,0,0,0,0,0,0
"1284","Derrick Barnes",5,2,0,0,0,0,0,0
"1285","Derrick Barnes",7,0,0,0,0,0,1,0
"1286","Derrick Barnes",8,3,1,0,1,0,2,0
"1287","Derrick Barnes",9,3,0,0,0,1,7,0
"1288","Derrick Brown",1,1,0,0,0,0,4,0
"1289","Derrick Brown",2,1,0,0,1,0,3,0
"1290","Derrick Brown",3,2,0,0,0,0,1,0
"1291","Derrick Brown",4,2,0,0,0,0,0,0
"1292","Derrick Brown",5,3,1,0,0,0,2,0
"1293","Derrick Brown",6,3,0,0,1,1,3,0
"1294","Derrick Brown",7,3,0,0,0,0,1,0
"1295","Derrick Brown",8,5,1,0,0,2,6,1
"1296","Derrick Brown",9,0,0,0,0,0,2,0
"1297","Derrick Nnadi",2,0,0,0,0,0,2,0
"1298","Derrick Nnadi",3,1,0,0,1,0,0,0
"1299","Derrick Nnadi",4,2,0,0,0,0,0,0
"1300","Derrick Nnadi",5,2,0,0,1,0,1,0
"1301","Derrick Nnadi",6,1,0,0,0,0,1,0
"1302","Derrick Nnadi",7,0,0,0,0,0,2,0
"1303","Derrick Nnadi",9,0,0,0,1,0,2,0
"1304","Derwin James",1,5,0,0,2,0,0,0
"1305","Derwin James",2,5,0,0,1,0,3,0
"1306","Derwin James",3,4,0,0,0,1,5,0
"1307","Derwin James",4,2,0,0,0,0,4,0
"1308","Derwin James",5,9,0,0,1,1,5,0
"1309","Derwin James",6,5,0,0,0,0,4,0
"1310","Derwin James",7,4,0,0,0,0,4,0
"1311","Derwin James",9,3,0,0,1,0,5,0
"1312","Desmond King",1,5,1,0,1,0,1,0
"1313","Desmond King",2,1,0,0,1,0,1,0
"1314","Desmond King",3,6,0,0,0,1,0,0
"1315","Desmond King",4,1,0,0,0,0,0,0
"1316","Desmond King",5,4,0,0,0,1,2,0
"1317","Desmond King",7,5,1,0,1,0,0,0
"1318","Desmond King",8,1,0,0,1,0,3,0
"1319","Desmond King",9,4,2,0,1,0,0,0
"1320","Devin Bush",1,2,0,0,0,0,3,0
"1321","Devin Bush",2,1,0,0,0,0,2,0
"1322","Devin Bush",3,6,0,0,1,0,5,0
"1323","Devin Bush",4,4,0,0,0,0,1,0
"1324","Devin Bush",5,3,0,0,0,0,2,0
"1325","Devin Bush",6,4,0,0,0,0,2,0
"1326","Devin Bush",7,5,1,0,0,0,1,0
"1327","Devin Bush",8,0,0,0,0,0,2,0
"1328","Devin Lloyd",1,8,0,0,0,0,3,0
"1329","Devin Lloyd",2,3,0,0,1,3,2,0
"1330","Devin Lloyd",3,5,0,0,0,1,2,0
"1331","Devin Lloyd",4,4,0,0,1,0,10,0
"1332","Devin Lloyd",5,6,0,0,5,0,5,0
"1333","Devin Lloyd",6,5,0,0,2,1,2,0
"1334","Devin Lloyd",7,2,0,0,0,0,4,0
"1335","Devin Lloyd",8,0,0,0,0,0,4,0
"1336","Devin Lloyd",9,1,0,0,3,0,0,0
"1337","Devin McCourty",1,6,0,0,0,0,0,0
"1338","Devin McCourty",2,1,0,0,0,0,2,0
"1339","Devin McCourty",3,6,0,0,1,0,1,0
"1340","Devin McCourty",4,6,0,0,1,0,0,0
"1341","Devin McCourty",5,3,0,0,0,0,0,0
"1342","Devin McCourty",6,2,0,0,0,0,1,0
"1343","Devin McCourty",7,6,0,0,0,0,1,0
"1344","Devin McCourty",8,3,0,0,1,0,3,0
"1345","Devin McCourty",9,3,0,0,0,0,1,0
"1346","Devin White",1,5,0,0,0,1,1,0
"1347","Devin White",2,3,0,1,2,1,6,0
"1348","Devin White",3,3,0,0,0,0,2,0
"1349","Devin White",4,8,1,0,1,0,3,0
"1350","Devin White",5,4,1,0,1,0,2,0
"1351","Devin White",6,4,0,0,0,0,3,0
"1352","Devin White",7,1,0,0,2,0,4,0
"1353","Devin White",8,5,1,0,0,0,4,0
"1354","Devin White",9,3,1,0,0,0,2,0
"1355","Devon Kennard",1,1,0,0,0,0,0,0
"1356","Devon Kennard",2,0,0,0,0,0,1,0
"1357","Devon Kennard",4,0,0,0,1,0,1,0
"1358","Devon Kennard",7,1,0,0,0,0,0,0
"1359","Devon Kennard",8,3,1,0,0,0,0,0
"1360","Devonte Wyatt",1,0,0,0,0,0,1,0
"1361","Devonte Wyatt",4,1,0,0,0,0,0,0
"1362","Devonte Wyatt",7,2,0,0,0,0,0,0
"1363","Devonte Wyatt",9,0,0,0,0,0,2,0
"1364","Dexter Lawrence",1,1,0,0,1,0,0,0
"1365","Dexter Lawrence",2,2,0,1,2,1,3,0
"1366","Dexter Lawrence",3,1,0,0,0,0,4,0
"1367","Dexter Lawrence",4,0,0,0,0,0,2,0
"1368","Dexter Lawrence",5,2,0,0,1,0,2,0
"1369","Dexter Lawrence",6,0,0,0,1,0,0,0
"1370","Dexter Lawrence",7,2,1,0,0,1,1,0
"1371","Dexter Lawrence",8,4,0,0,0,0,0,0
"1372","Dicaprio Bootle",7,0,0,0,0,0,1,0
"1373","Divine Deablo",1,4,0,0,0,0,3,0
"1374","Divine Deablo",2,6,0,0,2,1,10,0
"1375","Divine Deablo",3,5,0,0,0,0,3,0
"1376","Divine Deablo",4,3,0,0,0,0,5,0
"1377","Divine Deablo",5,6,0,0,1,0,4,0
"1378","Divine Deablo",7,6,1,0,2,0,4,0
"1379","Divine Deablo",8,9,0,0,2,0,4,0
"1380","Divine Deablo",9,0,0,0,0,0,1,0
"1381","Domenique Davis",8,0,0,0,0,0,2,0
"1382","Domenique Davis",9,0,0,0,0,0,1,0
"1383","Dominique Robinson",1,4,0,0,0,0,1,0
"1384","Dominique Robinson",4,1,0,0,0,1,0,0
"1385","Dominique Robinson",5,2,1,0,0,0,1,0
"1386","Dominique Robinson",7,0,0,0,1,0,0,0
"1387","Dominique Robinson",8,1,0,0,0,0,0,0
"1388","Donovan Jeter",2,1,0,0,0,0,0,0
"1389","Donovan Wilson",1,4,0,0,0,0,1,0
"1390","Donovan Wilson",2,6,1,0,2,1,1,0
"1391","Donovan Wilson",3,8,0,0,3,0,2,0
"1392","Donovan Wilson",4,7,0,0,1,1,0,0
"1393","Donovan Wilson",5,4,0,0,1,0,2,0
"1394","Donovan Wilson",6,1,0,0,2,0,3,0
"1395","Donovan Wilson",7,3,0,1,2,0,3,0
"1396","Donovan Wilson",8,8,1,0,2,0,1,0
"1397","Dontae Johnson",6,0,0,0,0,0,1,0
"1398","Donte Jackson",1,2,0,0,2,0,0,0
"1399","Donte Jackson",2,2,1,0,0,0,0,0
"1400","Donte Jackson",3,3,0,0,1,0,0,0
"1401","Donte Jackson",4,3,0,0,1,0,0,0
"1402","Donte Jackson",5,3,0,0,0,1,1,0
"1403","Donte Jackson",6,2,0,0,1,0,0,0
"1404","Donte Jackson",7,10,0,0,0,1,0,0
"1405","Donte Jackson",8,3,0,0,2,1,1,0
"1406","Dorance Armstrong",1,2,0,0,0,0,2,0
"1407","Dorance Armstrong",3,0,0,0,1,0,0,0
"1408","Dorance Armstrong",4,2,0,0,1,0,1,0
"1409","Dorance Armstrong",5,1,0,0,0,0,0,0
"1410","Dorance Armstrong",6,0,0,0,0,0,1,0
"1411","Dorance Armstrong",7,0,0,0,0,0,2,0
"1412","Drake Jackson",1,1,0,0,1,0,1,0
"1413","Drake Jackson",4,0,0,0,0,0,1,0
"1414","Drake Jackson",6,2,0,0,0,0,0,0
"1415","Drake Jackson",7,1,0,0,0,0,1,0
"1416","Drake Jackson",8,1,0,0,0,0,0,0
"1417","Dre Greenlaw",1,3,1,0,1,1,2,0
"1418","Dre Greenlaw",3,6,0,0,0,2,4,0
"1419","Dre Greenlaw",4,11,1,0,0,1,2,0
"1420","Dre Greenlaw",5,5,0,0,1,2,6,0
"1421","Dre Greenlaw",6,4,0,0,1,0,2,0
"1422","Dre Greenlaw",7,1,0,0,1,0,2,0
"1423","Dre'Mont Jones",1,1,0,0,0,1,0,0
"1424","Dre'Mont Jones",2,2,0,0,2,0,2,0
"1425","Dre'Mont Jones",3,0,0,0,0,0,3,0
"1426","Dre'Mont Jones",4,4,2,0,0,0,0,0
"1427","Dre'Mont Jones",6,3,0,0,0,0,2,0
"1428","Dre'Mont Jones",7,0,0,0,0,0,2,0
"1429","Dre'Mont Jones",8,4,2,0,2,0,2,0
"1430","Drue Tranquill",1,3,0,0,1,0,2,0
"1431","Drue Tranquill",2,4,0,0,3,1,2,0
"1432","Drue Tranquill",3,9,0,0,0,1,2,0
"1433","Drue Tranquill",4,5,0,0,2,1,6,0
"1434","Drue Tranquill",5,4,1,0,1,0,3,0
"1435","Drue Tranquill",6,4,0,0,1,0,2,0
"1436","Drue Tranquill",7,8,0,0,0,0,0,0
"1437","Drue Tranquill",9,6,1,0,5,0,3,0
"1438","Duke Riley",1,1,0,0,0,0,1,0
"1439","Duke Riley",2,3,0,0,0,0,1,0
"1440","Duke Riley",3,3,0,0,1,0,2,0
"1441","Duke Riley",4,2,1,0,0,0,3,0
"1442","Duke Riley",5,1,0,0,0,0,0,0
"1443","Duke Riley",7,5,1,0,0,0,1,0
"1444","Duke Riley",8,2,1,0,0,0,2,0
"1445","Duke Riley",9,0,0,0,1,0,1,0
"1446","Duron Harmon",1,2,0,0,0,1,1,0
"1447","Duron Harmon",2,3,0,0,0,0,2,0
"1448","Duron Harmon",3,2,0,0,1,0,2,0
"1449","Duron Harmon",4,2,0,1,0,1,1,0
"1450","Duron Harmon",5,3,0,0,1,0,0,0
"1451","Duron Harmon",7,5,0,0,0,0,1,0
"1452","Duron Harmon",8,2,0,0,2,0,2,0
"1453","Duron Harmon",9,5,0,0,2,0,3,0
"1454","Dylan Cole",2,0,0,0,1,0,1,0
"1455","Dylan Cole",3,1,0,0,2,0,1,0
"1456","Dylan Cole",4,5,1,0,1,0,2,0
"1457","Dylan Cole",5,0,0,0,1,0,1,0
"1458","Dylan Cole",7,2,0,0,1,0,3,0
"1459","Dylan Cole",8,2,0,0,0,0,0,0
"1460","Dylan Cole",9,4,0,0,0,1,2,0
"1461","E.J. Speed",1,2,0,0,0,0,4,0
"1462","E.J. Speed",2,6,2,0,0,1,0,0
"1463","E.J. Speed",3,0,0,0,0,0,1,0
"1464","E.J. Speed",4,1,0,0,0,0,2,0
"1465","E.J. Speed",5,1,0,0,0,0,1,0
"1466","E.J. Speed",6,2,1,0,0,1,2,1
"1467","E.J. Speed",7,4,1,0,0,0,0,0
"1468","E.J. Speed",8,2,1,0,0,1,1,1
"1469","Ed Oliver",1,1,0,0,0,0,1,0
"1470","Ed Oliver",6,1,0,0,1,0,0,0
"1471","Ed Oliver",8,0,0,0,0,0,2,0
"1472","Ed Oliver",9,2,0,0,0,0,2,0
"1473","Eddie Jackson",1,2,0,0,2,0,2,0
"1474","Eddie Jackson",2,6,1,0,1,1,3,0
"1475","Eddie Jackson",3,5,0,1,2,1,3,0
"1476","Eddie Jackson",4,6,0,0,1,0,3,0
"1477","Eddie Jackson",5,8,0,0,2,0,1,0
"1478","Eddie Jackson",6,4,0,1,1,0,1,0
"1479","Eddie Jackson",7,3,0,0,0,0,1,0
"1480","Eddie Jackson",8,6,0,0,1,0,4,0
"1481","Eddie Jackson",9,5,0,0,0,0,1,0
"1482","Efe Obada",1,0,0,0,1,0,1,0
"1483","Efe Obada",2,1,0,0,0,0,0,0
"1484","Efe Obada",3,1,0,0,0,0,1,0
"1485","Efe Obada",4,0,0,0,1,0,1,0
"1486","Efe Obada",5,1,0,0,0,0,1,0
"1487","Efe Obada",6,1,0,0,1,0,2,0
"1488","Efe Obada",7,0,0,0,1,0,1,0
"1489","Efe Obada",9,0,0,0,0,0,1,0
"1490","Elandon Roberts",1,2,0,0,2,0,2,0
"1491","Elandon Roberts",2,2,1,0,1,1,2,1
