"","nflId","height","weight","birthDate","collegeName","position","displayName"
"706",46362,"6-5",214,"1996-01-06","Alabama","WR","Cam Sims"
"707",46367,"5-8",190,"1994-07-24","Colorado","RB","Phillip Lindsay"
"708",46376,"6-5",285,"1995-07-28","Washington","G","Coleman Shelton"
"709",46377,"6-0",194,"1995-11-16","North Texas","RB","Jeffery Wilson"
"710",46378,"6-0",202,"1996-01-18","Mississippi State","SS","J.T. Gray"
"711",46387,"6-3",295,"1995-05-23","Tennessee","DT","Kendal Vickers"
"712",46404,"6-2",295,"1994-09-01","Alabama","C","J.C. Hassenauer"
"713",46407,"5-10",190,"1996-01-31","South Carolina","CB","Chris Lammons"
"714",46437,"6-1",238,"1995-04-13","Rutgers","RB","Gus Edwards"
"715",46446,"6-4",250,"1995-04-26","Youngstown State","TE","Kevin Rader"
"716",46456,"5-9",187,"1993-03-15","Alabama-Birmingham","CB","Darious Williams"
"717",46457,"6-1",248,"1997-09-12","Toledo","OLB","Olasunkanmi Adeniyi"
"718",46461,"5-10",205,"1995-07-30","Cincinnati","RB","Mike Boone"
"719",46487,"5-11",310,"1995-11-19","Texas","DE","Poona Ford"
"720",46501,"5-11",193,"08/24/1995","Northern Iowa","CB","Elijah Campbell"
"721",46504,"6-3",300,"1994-01-13","Washington State","DT","Daniel Ekuale"
"722",46506,"5-11",202,"1995-02-26","Tulane","RB","Dontrell Hilliard"
"723",46521,"6-2",233,"1995-07-27","Iowa","ILB","Ben Niemann"
"724",46522,"6-1",205,"1993-11-17","Kansas State","WR","Byron Pringle"
"725",46526,"5-11",224,"1995-04-15","Louisiana State","RB","Darrel Williams"
"726",46527,"6-3",235,"1996-09-19","Washington State","ILB","Frankie Luvu"
"727",46542,"6-3",210,"1994-12-26","Temple","WR","Keith Kirkwood"
"728",46543,"6-4",280,"1995-09-19","Oregon","DT","Henry Mondeaux"
"729",46618,"6-2",305,"1995-08-18","South Carolina","DT","Taylor Stallworth"
"730",46629,"6-5",307,"1995-11-27","Nebraska","C","Nick Gates"
"731",46630,"5-10",185,"1996-02-02","Utah State","CB","Jalen Davis"
"732",46649,"5-11",205,"1996-08-29","South Alabama","FS","Jeremy Reaves"
"733",46652,"5-11",189,"1996-08-07","Georgia State","CB","Chandon Sullivan"
"734",46657,"6-0",232,"1994-08-09","Sioux Falls","OLB","Dennis Gardeck"
"735",46669,"5-11",210,"1995-07-22","Missouri Western","FS","Jonathan Owens"
"736",46671,"6-1",219,"1996-02-26","Vanderbilt","WR","Trent Sherfield"
"737",46672,"5-10",205,"1996-03-11","Ferris State","CB","Tavierre Thomas"
"738",46674,"6-2",214,"1996-06-09","Washington","ILB","Ezekiel Turner"
"739",46679,"6-2",302,"1996-09-16","Southern Methodist","C","Evan Brown"
"740",46680,"5-10",205,"1996-04-27","Temple","SS","Sean Chandler"
"741",46686,"5-9",190,"1996-01-06","Penn State","CB","Grant Haley"
"742",46698,"6-0",179,"1995-06-12","Alabama","CB","Levi Wallace"
"743",46699,"6-1",193,"02/20/1995","Miami","CB","Dee Delaney"
"744",46700,"5-11",185,"1996-03-05","Vanderbilt","CB","Tre Herndon"
"745",46705,"6-5",227,"1995-12-11","Iowa State","WR","Allen Lazard"
"746",46706,"6-5",311,"1996-04-18","Miami","T","KC McDermott"
"747",46711,"6-3",200,"1995-12-24","Southern Illinois","SS","Ryan Neal"
"748",46729,"6-2",197,"1994-09-08","Virginia Tech","CB","Brandon Facyson"
"749",46755,"6-5",320,"1994-01-25","Grambling","T","Trenton Scott"
"750",46757,"6-1",195,"1996-05-16","Middle Tennessee","CB","Charvarius Ward"
"751",46771,"6-3",295,"1996-01-24","Bucknell","DE","Abdullah Anderson"
"752",46775,"6-1",198,"1995-11-17","Maryland","CB","J.C. Jackson"
"753",46796,"6-4",272,"1995-12-30","Buffalo","DE","Demone Harris"
"754",46797,"6-5",239,"1994-11-12","Southern Arkansas","TE","Tanner Hudson"
"755",46823,"6-0",196,"1995-08-04","Southeast Missouri","CB","Mike Ford"
"756",46830,"5-8",189,"1995-09-12","Florida","WR","Brandon Powell"
"757",46841,"6-5",290,"1995-11-09","UCLA","DT","Matt Dickerson"
"758",46846,"6-0",203,"1995-08-28","Nebraska","FS","Joshua Kalu"
"759",46902,"6-1",229,"1995-12-14","Western Michigan","ILB","Robert Spillane"
"760",46958,"6-2",230,"1995-07-23","North Dakota State","ILB","Chris Board"
"761",46992,"6-2",205,"1995-01-03","Prairie View","WR","KhaDarel Hodge"
"762",46998,"6-2",200,"1996-01-30","Illinois","WR","Malik Turner"
"763",47605,"5-10",208,"1996-02-27","South Florida","RB","D'Ernest Johnson"
"764",47749,"6-3",255,"1994-12-15","Tennessee","FB","Jakob Johnson"
"765",47784,"5-10",207,"1997-08-07","Oklahoma","QB","Kyler Murray"
"766",47785,"6-4",266,"1997-10-23","Ohio State","DE","Nick Bosa"
"767",47786,"6-3",303,"1997-12-21","Alabama","NT","Quinnen Williams"
"768",47787,"6-4",265,"1997-05-17","Clemson","DE","Clelin Ferrell"
"769",47788,"6-0",237,"1998-02-17","Louisiana State","ILB","Devin White"
"770",47789,"6-5",220,"1997-05-27","Duke","QB","Daniel Jones"
"771",47790,"6-5",262,"1997-07-13","Kentucky","OLB","Josh Allen"
"772",47791,"6-5",248,"1997-07-03","Iowa","TE","T.J. Hockenson"
"773",47792,"6-1",287,"1997-12-12","Houston","DT","Ed Oliver"
"774",47793,"5-11",233,"1998-07-18","Michigan","ILB","Devin Bush"
"775",47794,"6-4",305,"1997-11-17","Alabama","T","Jonah Williams"
"776",47795,"6-5",277,"1997-12-03","Michigan","OLB","Rashan Gary"
"777",47796,"6-4",315,"1995-12-20","Clemson","DT","Christian Wilkins"
"778",47797,"6-4",307,"1997-02-08","Boston College","G","Chris Lindstrom"
"779",47799,"6-5",250,"1998-04-23","Florida State","OLB","Brian Burns"
"780",47800,"6-4",342,"1997-11-12","Clemson","DT","Dexter Lawrence"
"781",47801,"6-3",305,"1995-06-20","North Carolina State","C","Garrett Bradbury"
"782",47802,"6-4",300,"1997-07-28","Mississippi State","DT","Jeffery Simmons"
"783",47803,"6-4",249,"1997-11-20","Iowa","TE","Noah Fant"
"784",47804,"5-11",200,"1997-07-30","Maryland","SS","Darnell Savage"
"785",47805,"6-5",315,"1995-10-03","Washington State","T","Andre Dillard"
"786",47806,"6-5",322,"1996-05-23","Alabama State","T","Tytus Howard"
"787",47807,"5-10",220,"1998-02-11","Alabama","RB","Josh Jacobs"
"788",47808,"5-9",170,"1997-06-04","Oklahoma","WR","Marquise Brown"
"789",47809,"6-6",262,"1996-09-04","Mississippi State","DE","Montez Sweat"
"790",47810,"6-0",205,"1996-10-25","Mississippi State","SS","Johnathan Abram"
"791",47811,"6-6",295,"1996-10-08","Notre Dame","DT","Jerry Tillery"
"792",47812,"6-2",291,"1995-09-12","Texas Christian","DE","L.J. Collier"
"793",47814,"6-6",306,"1995-02-22","Washington","T","Kaleb McGary"
"794",47815,"6-4",225,"1997-12-17","Arizona State","WR","N'Keal Harry"
"795",47816,"5-11",190,"1998-01-18","Washington","CB","Byron Murphy"
"796",47817,"6-0",190,"1996-05-23","Temple","CB","Rock Ya-Sin"
"797",47818,"6-5",312,"1997-11-25","Florida","T","Jawaan Taylor"
"798",47819,"5-11",214,"1996-01-15","South Carolina","WR","Deebo Samuel"
"799",47820,"6-5",310,"1997-11-04","Mississippi","T","Greg Little"
"800",47821,"6-3",329,"1996-12-28","Oklahoma","G","Cody Ford"
"801",47822,"6-0",195,"1997-06-19","Central Michigan","CB","Sean Murphy-Bunting"
"802",47823,"6-2",200,"1997-09-20","Clemson","CB","Trayvon Mullen"
"803",47824,"6-5",312,"1995-07-13","Kansas State","G","Dalton Risner"
"804",47826,"6-2",250,"1996-09-28","Hawaii","ILB","Jahlani Tavai"
"805",47827,"6-5",310,"1995-12-26","Mississippi State","G","Elgton Jenkins"
"806",47829,"6-2",184,"1997-12-03","Louisiana State","CB","Greedy Williams"
"807",47830,"6-2",195,"1997-07-18","Utah","FS","Marquise Blair"
"808",47831,"6-4",315,"1997-08-27","Texas A&amp;M","C","Erik McCoy"
"809",47832,"6-3",252,"1996-01-19","Texas Christian","DE","Ben Banogu"
"810",47833,"6-2",240,"1998-08-09","Alabama","TE","Irv Smith"
"811",47834,"6-0",226,"1997-06-30","Mississippi","WR","A.J. Brown"
"812",47835,"6-4",259,"1996-04-16","Washington","TE","Drew Sample"
"813",47836,"5-11",211,"1997-05-01","Penn State","RB","Miles Sanders"
"814",47837,"6-2",213,"1995-11-04","Kentucky","CB","Lonnie Johnson"
"815",47838,"6-6",325,"1996-08-10","Northern Illinois","G","Max Scharping"
"816",47839,"5-10",187,"1998-03-12","Georgia","WR","Mecole Hardman"
"817",47841,"6-3",308,"1998-03-25","Central Florida","DT","Trysten Hill"
"818",47842,"6-0",205,"1997-07-16","Ohio State","WR","Parris Campbell"
"819",47843,"6-0",206,"1997-05-31","Delaware","FS","Nasir Adderley"
"820",47844,"6-0",208,"1997-12-22","Washington","FS","Taylor Rapp"
"821",47845,"5-9",190,"1996-11-18","Massachusetts","WR","Andy Isabella"
"822",47846,"6-0",205,"1995-10-19","Virginia","FS","Juan Thornhill"
"823",47847,"6-4",230,"1997-12-14","Mississippi","WR","DK Metcalf"
"824",47848,"6-4",281,"1997-08-20","Boston College","DE","Zach Allen"
"825",47849,"5-10",181,"1996-07-05","Toledo","WR","Diontae Johnson"
"826",47852,"6-5",250,"1997-03-21","San Jose State","TE","Josh Oliver"
"827",47853,"5-8",200,"1997-08-19","Memphis","RB","Darrell Henderson"
"828",47854,"6-3",281,"1997-01-05","Ohio State","DE","Dre'Mont Jones"
"829",47855,"6-2",245,"1996-05-21","North Carolina State","OLB","Germaine Pratt"
"830",47856,"5-10",222,"1997-06-07","Iowa State","RB","David Montgomery"
"831",47857,"5-7",203,"1997-09-03","Florida Atlantic","RB","Devin Singletary"
"832",47859,"6-0",210,"1995-09-15","Ohio State","WR","Terry McLaurin"
"833",47860,"6-3",251,"1995-04-19","Michigan","DE","Chase Winovich"
"834",47862,"5-11",196,"1998-02-06","Michigan","CB","David Long"
"835",47863,"6-1",238,"1995-06-08","Brigham Young","OLB","Sione Takitaki"
"836",47864,"6-1",207,"1995-12-19","Boston College","SS","Will Harris"
"837",47865,"6-3",316,"1996-09-23","North Carolina-Charlotte","G","Nate Davis"
"838",47866,"6-2",192,"1998-01-12","Michigan State","CB","Justin Layne"
"839",47867,"6-0",324,"1996-08-09","Western Illinois","DT","Khalen Saunders"
"840",47870,"5-11",215,"1997-02-11","Alabama","RB","Damien Harris"
"841",47871,"6-2",237,"1996-11-13","Utah","MLB","Cody Barton"
"842",47872,"6-1",234,"1996-07-29","Stanford","ILB","Bobby Okereke"
"843",47873,"6-5",308,"1997-11-03","Penn State","G","Connor McGovern"
"844",47874,"6-6",307,"1996-09-05","Sioux Falls","T","Trey Pipkins"
"845",47876,"6-4",220,"1996-10-12","Notre Dame","WR","Miles Boykin"
"846",47877,"6-1",206,"1996-10-15","Auburn","CB","Jamel Dean"
"847",47878,"6-4",250,"1996-12-07","Old Dominion","OLB","Oshane Ximines"
"848",47879,"6-4",254,"1996-11-14","Mississippi","TE","Dawson Knox"
"849",47880,"6-4",312,"1997-03-24","Oklahoma","G","Bobby Evans"
"850",47881,"5-11",226,"1996-08-28","Murray State","OLB","Quincy Williams"
"851",47882,"5-10",200,"1996-05-18","Kentucky","FS","Mike Edwards"
"852",47884,"6-5",310,"1996-02-21","West Virginia","T","Yodny Cajuste"
"853",47885,"5-11",220,"1998-06-19","Boise State","RB","Alexander Mattison"
"854",47888,"5-11",208,"1997-12-20","Florida","SS","Chauncey Gardner-Johnson"
"855",47889,"6-5",255,"1997-08-22","Eastern Michigan","DE","Maxx Crosby"
"856",47890,"6-7",272,"1997-03-04","Iowa","OLB","Anthony Nelson"
"857",47891,"5-11",193,"1998-03-19","Notre Dame","SS","Julian Love"
"858",47896,"5-10",200,"1997-11-14","Oklahoma State","RB","Justice Hill"
"859",47899,"5-11",210,"1998-06-14","Iowa","FS","Amani Hooker"
"860",47900,"6-6",261,"1996-11-12","Clemson","OLB","Austin Bryant"
"861",47901,"6-5",310,"1996-08-20","Arkansas","C","Hjalte Froholdt"
"862",47904,"6-3",267,"1995-09-12","West Virginia","TE","Trevon Wesco"
"863",47906,"6-4",310,"1996-10-29","Oklahoma","G","Ben Powers"
"864",47907,"6-4",322,"1995-10-19","Wake Forest","G","Phil Haynes"
"865",47911,"6-0",209,"1997-04-30","Memphis","RB","Tony Pollard"
"866",47913,"6-2",234,"1995-08-15","Notre Dame","ILB","Drue Tranquill"
"867",47915,"5-9",201,"1997-05-16","Oregon","FS","Ugochukwu Amadi"
"868",47916,"6-3",214,"1996-08-08","Auburn","QB","Jarrett Stidham"
"869",47917,"6-1",312,"1996-05-06","Washington","NT","Greg Gaines"
"870",47918,"6-5",285,"1995-11-22","Charleston, W. Va.","DT","John Cominsky"
"871",47920,"6-4",250,"1997-05-06","Louisiana State","TE","Foster Moreau"
"872",47922,"6-1",196,"1997-02-11","Alabama","SS","Deionte Thompson"
"873",47924,"6-8",265,"1996-09-10","Michigan","TE","Zach Gentry"
"874",47929,"6-2",203,"1996-02-09","Penn State","CB","Amani Oruwariye"
"875",47931,"6-0",225,"1997-05-25","Arkansas","ILB","Dre Greenlaw"
"876",47932,"5-10",185,"1995-12-21","Clemson","WR","Hunter Renfrow"
"877",47934,"6-4",242,"1995-07-01","Wisconsin","OLB","Andrew Van Ginkel"
"878",47938,"6-1",240,"1998-02-14","Alabama","OLB","Mack Wilson"
"879",47939,"6-5",248,"1996-01-15","Oregon","OLB","Justin Hollins"
"880",47940,"6-1",235,"1996-05-10","Minnesota","ILB","Blake Cashman"
"881",47941,"6-1",210,"1997-01-10","Miami","CB","Michael Jackson"
"882",47942,"6-3",300,"1996-05-20","Maryland","DT","Byron Cowart"
"883",47944,"6-5",280,"1997-08-20","Texas","DE","Charles Omenihu"
"884",47947,"6-4",230,"1995-06-01","Tarleton State","OLB","E.J. Speed"
"885",47952,"6-6",308,"1997-03-20","Wisconsin","G","David Edwards"
"886",47954,"6-1",190,"1997-01-12","Auburn","WR","Darius Slayton"
"887",47956,"6-1",240,"1996-07-30","North Carolina","ILB","Cole Holcomb"
"888",47961,"6-1",225,"1996-05-16","Washington State","QB","Gardner Minshew"
"889",47964,"5-10",190,"1995-11-13","Miami","FS","Jaquan Johnson"
"890",47969,"5-10",210,"1997-09-17","Maryland","RB","Ty Johnson"
"891",47970,"6-3",215,"1996-09-04","Colorado","WR","Juwann Winfree"
"892",47971,"5-11",224,"1996-10-12","West Virginia","ILB","David Long"
"893",47973,"6-5",295,"1996-07-22","Arkansas","NT","Armon Watts"
"894",47974,"6-0",191,"1996-01-27","Wyoming","SS","Marcus Epps"
"895",47975,"6-3",295,"1996-08-24","Alabama","DT","Isaiah Buggs"
"896",47976,"6-5",323,"1997-02-14","Elon","G","Olisaemeka Udoh"
"897",47980,"6-0",202,"1995-08-23","Penn State","QB","Trace McSorley"
"898",47984,"5-11",188,"1997-02-17","South Carolina","CB","Rashad Fenton"
"899",47987,"5-10",202,"1998-08-07","Miami","RB","Travis Homer"
"900",47991,"5-11",174,"1997-07-31","Bowling Green","WR","Scott Miller"
"901",47995,"6-6",324,"1996-08-07","South Carolina","T","Dennis Daley"
"902",47996,"6-0",204,"1995-02-21","Texas A&amp;M","SS","Donovan Wilson"
"903",47999,"6-4",320,"1996-04-21","Illinois","G","Nick Allegretti"
"904",48000,"5-11",201,"1996-09-12","Texas","CB","Kris Boyd"
"905",48008,"6-6",253,"1997-04-04","North Carolina A&amp;T","OLB","Darryl Johnson"
"906",48011,"6-5",251,"1995-07-01","Boston College","TE","Tommy Sweeney"
"907",48013,"6-4",253,"1996-05-09","Prairie View","OLB","Quinton Bell"
"908",48017,"5-10",200,"1997-02-15","Washington","RB","Myles Gaskin"
"909",48023,"6-7",302,"1995-08-08","Utah","T","Jackson Barton"
"910",48026,"5-11",200,"1995-05-17","Penn State","SS","Nick Scott"
"911",48027,"6-3",240,"1995-06-10","Idaho","OLB","Kaden Elliss"
"912",48032,"6-3",284,"1996-05-05","Temple","DE","Michael Dogbe"
"913",48051,"5-10",176,"1997-03-31","Kansas","WR","Steven Sims"
"914",48085,"6-7",326,"1997-06-05","Florida","T","Fred Johnson"
"915",48089,"6-2",235,"1996-08-05","Nevada","OLB","Malik Reed"
"916",48090,"6-2",200,"1996-07-09","Boise State","QB","Brett Rypien"
"917",48094,"6-5",300,"1996-03-25","Texas","T","Calvin Anderson"
"918",48096,"6-3",255,"1996-05-15","Texas","TE","Andrew Beck"
"919",48097,"6-2",200,"1996-11-09","North Carolina State","WR","Jakobi Meyers"
"920",48117,"6-2",209,"1996-09-04","Arizona","OLB","Demetrius Flannigan-Fowles"
"921",48118,"6-1",215,"1997-05-15","Malone","WR","Ashton Dulin"
"922",48119,"5-8",180,"1996-07-05","Georgia State","WR","Penny Hart"
"923",48123,"6-1",285,"1997-03-01","Penn State","DT","Kevin Givens"
"924",48145,"6-3",255,"1996-10-24","Boston College","DE","Wyatt Ray"
"925",48158,"6-5",314,"1995-09-08","Notre Dame","G","Alex Bars"
"926",48159,"6-2",311,"1996-08-13","Notre Dame","C","Sam Mustipher"
"927",48170,"6-5",295,"1996-08-04","Lindenwood","DE","Jonathan Harris"
"928",48181,"6-7",314,"1996-01-02","Virginia Tech","T","Yosuah Nijman"
"929",48198,"6-3",366,"1995-10-20","Michigan","NT","Bryan Mone"
"930",48207,"6-0",233,"1996-07-01","Vanderbilt","FB","Khari Blasingame"
"931",48220,"6-4",308,"1997-08-13","California","G","Patrick Mekari"
"932",48225,"6-4",335,"1996-02-20","Alabama","G","Lester Cotton"
"933",48226,"6-3",245,"1995-04-12","Azusa Pacific","LS","Matt Orzech"
"934",48233,"6-1",242,"1996-07-09","Wisconsin","FB","Alec Ingold"
"935",48235,"6-4",300,"1997-05-02","UCLA","C","Andre James"
"936",48241,"5-10",200,"1997-06-22","South Carolina","CB","Keisean Nixon"
"937",48259,"6-2",238,"1996-01-17","Middle Tennessee","ILB","Darius Harris"
"938",48268,"6-2",228,"1997-08-04","Florida Atlantic","ILB","Azeez Al-Shaair"
"939",48301,"6-5",288,"1997-08-04","North Carolina","DT","Jalen Dalton"
"940",48308,"6-4",265,"1996-03-19","Tennessee","DE","Jonathan Kongbo"
"941",48318,"6-0",225,"1996-10-02","Nebraska","RB","Devine Ozigbo"
"942",48374,"5-8",193,"1997-07-23","Virginia","WR","Olamide Zaccheaus"
"943",48415,"5-6",170,"1997-12-04","Assumption","WR","Deonte Harty"
"944",48447,"5-10",202,"1997-02-12","Texas","FS","P.J. Locke"
"945",48454,"5-11",195,"1995-12-15","Mississippi","FS","C.J. Moore"
"946",48455,"6-7",299,"1995-12-19","Iowa","T","Matt Nelson"
"947",48456,"6-8",237,"1997-08-16","Stetson University","TE","Donald Parham"
"948",48458,"6-3",240,"1996-11-24","Wayne State, Mich.","OLB","Anthony Pittman"
"949",48462,"6-4",285,"1996-08-05","Texas-San Antonio","DE","Kevin Strong"
"950",48471,"6-2",207,"1995-12-10","Stanford","WR","Trenton Irwin"
"951",48473,"6-4",280,"1997-09-12","Georgia","DE","Jonathan Ledbetter"
"952",48475,"6-5",255,"1995-10-06","Temple","TE","Chris Myarick"
"953",48476,"6-0",193,"1996-11-04","Texas-El Paso","CB","Nik Needham"
"954",48482,"6-0",237,"1998-06-25","Texas A&amp;M","MLB","Tyrel Dodson"
"955",48485,"6-5",310,"1996-01-11","Northwestern","G","Blake Hance"
"956",48487,"5-9",185,"1997-04-13","Buffalo","CB","Cameron Lewis"
"957",48489,"6-3",210,"1996-05-29","West Virginia","WR","David Sills"
"958",48495,"5-9",188,"1997-08-19","Appalachian State","CB","Tae Hayes"
"959",48500,"6-1",200,"1997-11-05","Alabama","CB","Saivion Smith"
"960",48508,"6-0",209,"1996-12-05","Wyoming","FS","Andrew Wingard"
"961",48512,"6-4",300,"1997-02-14","Penn State","C","Ryan Bates"
"962",48513,"6-4",334,"1998-07-10","Stanford","G","Nate Herbig"
"963",48514,"6-4",305,"1996-08-15","Weber State","G","Iosua Opeta"
"964",48516,"6-1",240,"1996-08-12","Wisconsin","ILB","T.J. Edwards"
"965",48520,"6-5",350,"1996-09-01","Alabama-Birmingham","DT","Anthony Rush"
"966",48530,"6-0",205,"1996-09-07","Nebraska","WR","Stanley Morgan"
"967",48537,"6-5",261,"1996-12-18","Wyoming","DE","Carl Granderson"
"968",48541,"6-4",225,"1998-04-19","Texas","WR","Lil'Jordan Humphrey"
"969",48544,"6-3",300,"1995-10-20","Tennessee","DT","Shy Tuttle"
"970",48555,"6-3",245,"1995-08-28","Nebraska","OLB","Luke Gifford"
"971",48556,"6-1",212,"1997-06-07","North Texas","WR","Jalen Guyton"
"972",48566,"6-3",279,"01/16/1996","Kansas","DE","Daniel Wise"
"973",48576,"6-3",215,"1995-06-23","Findlay","WR","Jason Moore"
"974",48580,"6-6",260,"1995-11-09","Michigan State","TE","Matt Sokol"
"975",48581,"6-0",205,"1997-05-12","Tulane","SS","Roderic Teamer"
"976",48588,"6-3",235,"1996-10-15","California","MLB","Jordan Kunaszyk"
"977",48601,"6-1",193,"1996-01-08","Oklahoma State","WR","Tyron Johnson"
"978",48646,"5-7",173,"1998-05-29","Wake Forest","WR","Greg Dortch"
"979",48657,"6-1",195,"1997-04-21","Boston College","WR","Jeff Smith"
"980",48669,"6-1",299,"1996-03-19","Chattanooga","NT","Isaiah Mack"
"981",48680,"5-10",194,"1996-07-29","Bryant","WR","Tom Kennedy"
"982",48683,"6-6",230,"1995-12-07","Valdosta State","TE","Joe Fortson"
"983",48700,"6-3",237,"1997-02-27","Princeton","TE","Jesper Horsted"
"984",48707,"5-11",215,"1996-06-15","Kutztown","RB","Craig Reynolds"
"985",48723,"6-3",261,"1995-05-26","Iowa","TE","Parker Hesse"
"986",48766,"6-6",260,"1995-11-10","Missouri","TE","Kendall Blanton"
"987",48770,"6-2",285,"1997-05-09","Cincinnati","DT","Marquise Copeland"
"988",48772,"6-1",212,"1995-09-18","Iowa","ILB","Jake Gervase"
"989",48780,"6-3",245,"1994-09-13","Delaware","ILB","Troy Reeder"
"990",48786,"6-6",319,"1997-06-21","Middle Tennessee","T","Chandler Brewer"
"991",48988,"6-0",190,"1996-11-26","Bemidji State","WR","Gunner Olszewski"
"992",49410,"5-11",190,"1998-07-18","Washington State","FS","Jalen Thompson"
"993",52272,"6-0",170,NA,"Tusculum","CB","Dee Alford"
"994",52409,"6-4",216,"1996-12-10","Louisiana State","QB","Joe Burrow"
"995",52411,"6-1",200,"1999-02-02","Ohio State","CB","Jeff Okudah"
"996",52412,"6-5",326,"1999-01-22","Georgia","T","Andrew Thomas"
"997",52413,"6-1",218,"1998-03-02","Alabama","QB","Tua Tagovailoa"
"998",52414,"6-6",237,"1998-03-10","Oregon","QB","Justin Herbert"
"999",52415,"6-5",318,"1998-04-15","Auburn","DE","Derrick Brown"
"1000",52416,"6-3",225,"1998-07-26","Clemson","DB","Isaiah Simmons"
"1001",52417,"6-1",191,"1998-09-30","Florida","CB","C.J. Henderson"
"1002",52418,"6-5",320,"1999-05-17","Alabama","T","Jedrick Wills"
"1003",52421,"6-5",322,"1999-01-24","Iowa","T","Tristan Wirfs"
"1004",52422,"6-6",310,"1997-10-03","South Carolina","DT","Javon Kinlaw"
"1005",52423,"6-1",192,"1999-04-24","Alabama","WR","Jerry Jeudy"
"1006",52424,"6-2",190,"1998-09-23","Clemson","CB","A.J. Terrell"
"1007",52425,"6-2",189,"1999-04-08","Oklahoma","WR","CeeDee Lamb"
"1008",52426,"6-6",310,"1999-08-11","Southern California","T","Austin Jackson"
"1009",52428,"6-4",250,"1999-07-25","Louisiana State","OLB","K'Lavon Chaisson"
"1010",52429,"5-11",195,"1999-01-02","Texas Christian","WR","Jalen Reagor"
"1011",52430,"6-3",192,NA,"Louisiana State","WR","Justin Jefferson"
"1012",52431,"6-3",234,"1998-11-16","Oklahoma","ILB","Kenneth Murray"
"1013",52432,"6-3",319,"1999-06-14","Michigan","G","Cesar Ruiz"
"1014",52433,"6-1",206,"1998-03-17","Arizona State","WR","Brandon Aiyuk"
"1015",52434,"6-4",220,"1998-11-02","Utah State","QB","Jordan Love"
"1016",52435,"6-1",245,"1997-10-21","Texas Tech","ILB","Jordyn Brooks"
"1017",52436,"6-1",227,"1999-08-13","Louisiana State","ILB","Patrick Queen"
"1018",52438,"5-11",196,"1999-11-27","Auburn","CB","Noah Igbinoghene"
"1019",52440,"5-8",209,"1999-04-11","Louisiana State","RB","Clyde Edwards-Helaire"
"1020",52441,"6-4",210,"1999-01-18","Clemson","WR","Tee Higgins"
"1021",52442,"6-4",220,"1997-10-05","Southern California","WR","Michael Pittman"
"1022",52443,"5-10",211,"1999-01-14","Georgia","RB","D'Andre Swift"
"1023",52444,"6-1",197,"1998-08-08","Alabama","FS","Xavier McKinney"
"1024",52445,"6-2",216,"1996-03-22","Lenoir-Rhyne","FS","Kyle Dugger"
"1025",52446,"6-5",264,"1998-02-26","Penn State","OLB","Yetur Gross-Matos"
"1026",52447,"6-5",322,"1996-08-25","Louisiana-Lafayette","G","Robert Hunt"
"1027",52448,"6-4",305,"1998-07-09","Texas Christian","DT","Ross Blacklock"
"1028",52449,"5-11",221,"1999-01-19","Wisconsin","RB","Jonathan Taylor"
"1029",52450,"6-2",220,"1998-10-05","Colorado","WR","Laviska Shenault"
"1030",52451,"6-6",258,"1999-03-10","Notre Dame","TE","Cole Kmet"
"1031",52452,"6-3",203,"1998-09-20","Louisiana State","SS","Grant Delpit"
"1032",52453,"5-9",205,"1998-08-16","Minnesota","FS","Antoine Winfield"
"1033",52454,"5-9",176,"1999-07-08","Penn State","WR","K.J. Hamler"
"1034",52456,"6-3",253,"1997-03-24","Tennessee","OLB","Darrell Taylor"
"1035",52457,"6-4",227,"1998-07-07","Notre Dame","WR","Chase Claypool"
"1036",52458,"6-0",195,"1999-04-19","Utah","CB","Jaylon Johnson"
"1037",52459,"6-2",207,NA,"Alabama","CB","Trevon Diggs"
"1038",52460,"5-11",212,"1999-06-22","Florida State","RB","Cam Akers"
"1039",52461,"6-2",218,"1998-08-07","Oklahoma","QB","Jalen Hurts"
"1040",52462,"6-5",280,"1998-09-15","Iowa","DE","A.J. Epenesa"
"1041",52463,"5-10",214,"1998-12-17","Ohio State","RB","J.K. Dobbins"
"1042",52464,"6-7",310,NA,"Alabama","NT","Raekwon Davis"
"1043",52465,"6-2",197,"1996-07-26","Florida","WR","Van Jefferson"
"1044",52466,"6-6",310,"1998-05-08","Boise State","G","Ezra Cleveland"
"1045",52467,"6-3",208,"1997-10-10","Baylor","WR","Denzel Mims"
"1046",52468,"6-2",250,"1998-09-18","Michigan","OLB","Josh Uche"
"1047",52469,"6-0",200,"1998-09-03","Louisiana State","CB","Kristian Fulton"
"1048",52470,"6-1",250,"1998-05-02","Boston College","RB","A.J. Dillon"
"1049",52471,"6-2",235,"1998-02-15","Mississippi State","OLB","Willie Gay"
"1050",52472,"6-3",212,"1998-02-26","Southern Illinois","FS","Jeremy Chinn"
"1051",52473,"6-2",250,"1996-07-08","Wyoming","ILB","Logan Wilson"
"1052",52474,"6-2",221,"1998-06-23","Memphis","RB","Antonio Gibson"
"1053",52475,"6-5",241,"1997-12-27","Notre Dame","OLB","Julian Okwara"
"1054",52476,"6-1",200,"1996-10-10","California","SS","Ashtyn Davis"
"1055",52477,"6-3",332,"1997-03-21","Louisiana State","G","Damien Lewis"
"1056",52478,"6-0",205,"1998-04-02","Texas","SS","Brandon Jones"
