"","masterId","gameId.x","playId.x","nflId","displayName","frameId","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event","week_num","fieldPlay","playId.y","gameId.y","playDescription","prePenaltyPlayResult","down","yardsToGo","absoluteYardlineNumber"
"2425","2022091804-627",2022091804,627,52942,"Juwan Johnson",1,2022-09-18 13:23:13.799999,83,"NO","left",78.56,28.85,4.66,0.9,0.47,349.16,346.67,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2426","2022091804-627",2022091804,627,52942,"Juwan Johnson",2,2022-09-18 13:23:13.9,83,"NO","left",78.45,29.31,4.77,0.76,0.48,345.65,345.89,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2427","2022091804-627",2022091804,627,52942,"Juwan Johnson",3,2022-09-18 13:23:14,83,"NO","left",78.33,29.78,4.86,0.5,0.48,345.65,345.54,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2428","2022091804-627",2022091804,627,52942,"Juwan Johnson",4,2022-09-18 13:23:14.099999,83,"NO","left",78.2,30.25,4.9,0.32,0.49,338.1,345.18,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2429","2022091804-627",2022091804,627,52942,"Juwan Johnson",5,2022-09-18 13:23:14.2,83,"NO","left",78.07,30.73,4.98,0.39,0.49,328.87,344.29,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2430","2022091804-627",2022091804,627,52942,"Juwan Johnson",6,2022-09-18 13:23:14.299999,83,"NO","left",77.93,31.21,5,0.54,0.5,325.65,343.14,"run",2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2431","2022091804-627",2022091804,627,52942,"Juwan Johnson",7,2022-09-18 13:23:14.4,83,"NO","left",77.77,31.69,5.09,0.76,0.51,324.8,341.53,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2432","2022091804-627",2022091804,627,52942,"Juwan Johnson",8,2022-09-18 13:23:14.5,83,"NO","left",77.6,32.18,5.14,0.99,0.52,321.94,339.65,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2433","2022091804-627",2022091804,627,52942,"Juwan Johnson",9,2022-09-18 13:23:14.599999,83,"NO","left",77.4,32.66,5.16,1.27,0.52,315.44,337.53,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2434","2022091804-627",2022091804,627,52942,"Juwan Johnson",10,2022-09-18 13:23:14.7,83,"NO","left",77.19,33.13,5.19,1.46,0.52,313.13,335.17,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2435","2022091804-627",2022091804,627,52942,"Juwan Johnson",11,2022-09-18 13:23:14.799999,83,"NO","left",76.96,33.6,5.21,1.69,0.52,313.13,332.56,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2436","2022091804-627",2022091804,627,52942,"Juwan Johnson",12,2022-09-18 13:23:14.9,83,"NO","left",76.71,34.06,5.21,1.68,0.52,314.1,330.51,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2437","2022091804-627",2022091804,627,52942,"Juwan Johnson",13,2022-09-18 13:23:15,83,"NO","left",76.44,34.51,5.27,1.63,0.53,313.52,328.5,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2438","2022091804-627",2022091804,627,52942,"Juwan Johnson",14,2022-09-18 13:23:15.099999,83,"NO","left",76.16,34.96,5.23,1.48,0.53,313.52,326.86,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2439","2022091804-627",2022091804,627,52942,"Juwan Johnson",15,2022-09-18 13:23:15.2,83,"NO","left",75.86,35.39,5.17,1.52,0.52,316.91,324.88,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2440","2022091804-627",2022091804,627,52942,"Juwan Johnson",16,2022-09-18 13:23:15.299999,83,"NO","left",75.56,35.8,5.08,1.54,0.51,318.09,323.4,"qb_slide",2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2441","2022091804-627",2022091804,627,52942,"Juwan Johnson",17,2022-09-18 13:23:15.4,83,"NO","left",75.26,36.2,4.96,1.53,0.5,322.2,322.63,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2442","2022091804-627",2022091804,627,52942,"Juwan Johnson",18,2022-09-18 13:23:15.5,83,"NO","left",74.96,36.59,4.82,1.63,0.49,324.36,321.93,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2443","2022091804-627",2022091804,627,52942,"Juwan Johnson",19,2022-09-18 13:23:15.599999,83,"NO","left",74.67,36.96,4.63,1.8,0.47,325.68,321.66,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2444","2022091804-627",2022091804,627,52942,"Juwan Johnson",20,2022-09-18 13:23:15.7,83,"NO","left",74.4,37.32,4.43,1.92,0.45,327.86,322.24,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2445","2022091804-627",2022091804,627,53461,"Joe Tryon",1,2022-09-18 13:23:13.799999,9,"TB","left",89.36,29.58,4.38,4.29,0.44,237.27,238.64,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2446","2022091804-627",2022091804,627,53461,"Joe Tryon",2,2022-09-18 13:23:13.9,9,"TB","left",88.97,29.38,4.4,4.04,0.44,243.23,245.33,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2447","2022091804-627",2022091804,627,53461,"Joe Tryon",3,2022-09-18 13:23:14,9,"TB","left",88.56,29.23,4.42,3.98,0.44,248.41,252.4,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2448","2022091804-627",2022091804,627,53461,"Joe Tryon",4,2022-09-18 13:23:14.099999,9,"TB","left",88.12,29.12,4.5,3.72,0.45,254.91,258.17,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2449","2022091804-627",2022091804,627,53461,"Joe Tryon",5,2022-09-18 13:23:14.2,9,"TB","left",87.67,29.05,4.56,3.47,0.45,265.59,263.56,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2450","2022091804-627",2022091804,627,53461,"Joe Tryon",6,2022-09-18 13:23:14.299999,9,"TB","left",87.21,29.03,4.62,3.24,0.46,274.23,268.71,"run",2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2451","2022091804-627",2022091804,627,53461,"Joe Tryon",7,2022-09-18 13:23:14.4,9,"TB","left",86.74,29.05,4.72,3.18,0.47,281.64,274.17,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2452","2022091804-627",2022091804,627,53461,"Joe Tryon",8,2022-09-18 13:23:14.5,9,"TB","left",86.27,29.11,4.73,2.86,0.47,289.82,278.25,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2453","2022091804-627",2022091804,627,53461,"Joe Tryon",9,2022-09-18 13:23:14.599999,9,"TB","left",85.81,29.2,4.74,2.88,0.47,298.05,282.63,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2454","2022091804-627",2022091804,627,53461,"Joe Tryon",10,2022-09-18 13:23:14.7,9,"TB","left",85.35,29.33,4.75,2.86,0.47,304.18,287.38,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2455","2022091804-627",2022091804,627,53461,"Joe Tryon",11,2022-09-18 13:23:14.799999,9,"TB","left",84.91,29.5,4.77,2.93,0.48,307.86,292.28,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2456","2022091804-627",2022091804,627,53461,"Joe Tryon",12,2022-09-18 13:23:14.9,9,"TB","left",84.47,29.7,4.81,2.72,0.48,311.6,296.18,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2457","2022091804-627",2022091804,627,53461,"Joe Tryon",13,2022-09-18 13:23:15,9,"TB","left",84.05,29.93,4.81,2.57,0.48,315.73,300.04,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2458","2022091804-627",2022091804,627,53461,"Joe Tryon",14,2022-09-18 13:23:15.099999,9,"TB","left",83.64,30.2,4.79,2.56,0.48,320.69,304.28,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2459","2022091804-627",2022091804,627,53461,"Joe Tryon",15,2022-09-18 13:23:15.2,9,"TB","left",83.26,30.48,4.77,2.36,0.48,323.55,307.32,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2460","2022091804-627",2022091804,627,53461,"Joe Tryon",16,2022-09-18 13:23:15.299999,9,"TB","left",82.89,30.78,4.71,2.13,0.47,325.24,310.03,"qb_slide",2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2461","2022091804-627",2022091804,627,53461,"Joe Tryon",17,2022-09-18 13:23:15.4,9,"TB","left",82.54,31.08,4.64,1.97,0.47,325.24,312.46,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2462","2022091804-627",2022091804,627,53461,"Joe Tryon",18,2022-09-18 13:23:15.5,9,"TB","left",82.22,31.42,4.58,2.14,0.46,323.08,316.37,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2463","2022091804-627",2022091804,627,53461,"Joe Tryon",19,2022-09-18 13:23:15.599999,9,"TB","left",81.91,31.76,4.5,2.08,0.45,323.08,319.04,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2464","2022091804-627",2022091804,627,53461,"Joe Tryon",20,2022-09-18 13:23:15.7,9,"TB","left",81.63,32.1,4.42,1.9,0.45,323.08,321.26,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2465","2022091804-627",2022091804,627,NA,"football",1,2022-09-18 13:23:13.799999,NA,"football","left",86.6399993896484,33.7999992370605,5.17999982833862,0.310000002384186,0.519999980926514,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2466","2022091804-627",2022091804,627,NA,"football",2,2022-09-18 13:23:13.9,NA,"football","left",86.25,34.1800003051758,5.38000011444092,0.579999983310699,0.550000011920929,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2467","2022091804-627",2022091804,627,NA,"football",3,2022-09-18 13:23:14,NA,"football","left",85.870002746582,34.5800018310547,5.51000022888184,0.870000004768372,0.550000011920929,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2468","2022091804-627",2022091804,627,NA,"football",4,2022-09-18 13:23:14.099999,NA,"football","left",85.4899978637695,34.9799995422363,5.53000020980835,0.720000028610229,0.550000011920929,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2469","2022091804-627",2022091804,627,NA,"football",5,2022-09-18 13:23:14.2,NA,"football","left",85.0899963378906,35.4000015258789,5.73000001907349,0.5,0.569999992847443,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2470","2022091804-627",2022091804,627,NA,"football",6,2022-09-18 13:23:14.299999,NA,"football","left",84.6900024414062,35.8300018310547,5.92999982833862,0.980000019073486,0.589999973773956,NA,NA,"run",2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2471","2022091804-627",2022091804,627,NA,"football",7,2022-09-18 13:23:14.4,NA,"football","left",84.2900009155273,36.2999992370605,6.19000005722046,1.63999998569489,0.610000014305115,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2472","2022091804-627",2022091804,627,NA,"football",8,2022-09-18 13:23:14.5,NA,"football","left",83.9000015258789,36.7799987792969,6.32000017166138,1.38999998569489,0.629999995231628,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2473","2022091804-627",2022091804,627,NA,"football",9,2022-09-18 13:23:14.599999,NA,"football","left",83.5100021362305,37.2799987792969,6.40999984741211,0.949999988079071,0.639999985694885,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2474","2022091804-627",2022091804,627,NA,"football",10,2022-09-18 13:23:14.7,NA,"football","left",83.0999984741211,37.7999992370605,6.61999988555908,0.920000016689301,0.649999976158142,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2475","2022091804-627",2022091804,627,NA,"football",11,2022-09-18 13:23:14.799999,NA,"football","left",82.6800003051758,38.3199996948242,6.84000015258789,1.13999998569489,0.670000016689301,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2476","2022091804-627",2022091804,627,NA,"football",12,2022-09-18 13:23:14.9,NA,"football","left",82.2300033569336,38.8400001525879,6.94999980926514,1.29999995231628,0.689999997615814,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2477","2022091804-627",2022091804,627,NA,"football",13,2022-09-18 13:23:15,NA,"football","left",81.7600021362305,39.3600006103516,7.01999998092651,1.48000001907349,0.699999988079071,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2478","2022091804-627",2022091804,627,NA,"football",14,2022-09-18 13:23:15.099999,NA,"football","left",81.2699966430664,39.8600006103516,6.92999982833862,1.4099999666214,0.699999988079071,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2479","2022091804-627",2022091804,627,NA,"football",15,2022-09-18 13:23:15.2,NA,"football","left",80.7900009155273,40.3400001525879,6.69999980926514,1.91999995708466,0.680000007152557,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2480","2022091804-627",2022091804,627,NA,"football",16,2022-09-18 13:23:15.299999,NA,"football","left",80.3199996948242,40.7900009155273,6.26999998092651,2.94000005722046,0.649999976158142,NA,NA,"qb_slide",2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2481","2022091804-627",2022091804,627,NA,"football",17,2022-09-18 13:23:15.4,NA,"football","left",79.870002746582,41.2000007629395,5.94000005722046,3.25,0.610000014305115,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2482","2022091804-627",2022091804,627,NA,"football",18,2022-09-18 13:23:15.5,NA,"football","left",79.4499969482422,41.5900001525879,5.55999994277954,3.51999998092651,0.569999992847443,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2483","2022091804-627",2022091804,627,NA,"football",19,2022-09-18 13:23:15.599999,NA,"football","left",79.0400009155273,41.939998626709,5.23000001907349,3.51999998092651,0.540000021457672,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2484","2022091804-627",2022091804,627,NA,"football",20,2022-09-18 13:23:15.7,NA,"football","left",78.7099990844727,42.2400016784668,4.53999996185303,4.15000009536743,0.449999988079071,NA,NA,NA,2,"No",627,2022091804,"(3:44) (Shotgun) J.Winston scrambles up the middle to NO 30 for 2 yards (S.Barrett).",2,2,7,82
"2485","2022091806-685",2022091806,685,35466,"Devin McCourty",1,2022-09-18 13:24:58.4,32,"NE","left",49.18,28.31,0.14,0.19,0.02,71.39,353.82,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2486","2022091806-685",2022091806,685,35466,"Devin McCourty",2,2022-09-18 13:24:58.5,32,"NE","left",49.19,28.35,0.16,0.18,0.04,73.47,359.97,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2487","2022091806-685",2022091806,685,35466,"Devin McCourty",3,2022-09-18 13:24:58.599999,32,"NE","left",49.18,28.38,0.17,0.18,0.04,72.17,357.43,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2488","2022091806-685",2022091806,685,35466,"Devin McCourty",4,2022-09-18 13:24:58.7,32,"NE","left",49.16,28.45,0.21,0.2,0.07,70.21,352.93,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2489","2022091806-685",2022091806,685,35466,"Devin McCourty",5,2022-09-18 13:24:58.799999,32,"NE","left",49.13,28.56,0.29,0.04,0.11,70.21,349.26,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2490","2022091806-685",2022091806,685,35466,"Devin McCourty",6,2022-09-18 13:24:58.9,32,"NE","left",49.12,28.63,0.43,1.4,0.07,65.21,349.43,"ball_snap",2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2491","2022091806-685",2022091806,685,35466,"Devin McCourty",7,2022-09-18 13:24:59,32,"NE","left",49.12,28.68,0.62,2.18,0.05,63.35,348.72,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2492","2022091806-685",2022091806,685,35466,"Devin McCourty",8,2022-09-18 13:24:59.099999,32,"NE","left",49.09,28.78,1.13,3.62,0.11,64.09,347.35,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2493","2022091806-685",2022091806,685,35466,"Devin McCourty",9,2022-09-18 13:24:59.2,32,"NE","left",49.06,28.94,1.76,4.31,0.16,57.25,348.48,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2494","2022091806-685",2022091806,685,35466,"Devin McCourty",10,2022-09-18 13:24:59.299999,32,"NE","left",49.01,29.17,2.42,4.66,0.23,46.12,347.79,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2495","2022091806-685",2022091806,685,35466,"Devin McCourty",11,2022-09-18 13:24:59.4,32,"NE","left",48.95,29.44,2.97,4.51,0.28,41.93,347.5,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2496","2022091806-685",2022091806,685,35466,"Devin McCourty",12,2022-09-18 13:24:59.5,32,"NE","left",48.87,29.76,3.53,4.11,0.34,39.73,346.1,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2497","2022091806-685",2022091806,685,35466,"Devin McCourty",13,2022-09-18 13:24:59.599999,32,"NE","left",48.77,30.13,4.03,4.26,0.38,33.8,345.05,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2498","2022091806-685",2022091806,685,35466,"Devin McCourty",14,2022-09-18 13:24:59.7,32,"NE","left",48.66,30.54,4.47,3.8,0.43,26.85,344.88,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2499","2022091806-685",2022091806,685,35466,"Devin McCourty",15,2022-09-18 13:24:59.799999,32,"NE","left",48.54,30.99,4.81,2.88,0.47,24.17,344.47,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2500","2022091806-685",2022091806,685,35466,"Devin McCourty",16,2022-09-18 13:24:59.9,32,"NE","left",48.41,31.47,5.08,2.09,0.5,21.5,344.29,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2501","2022091806-685",2022091806,685,35466,"Devin McCourty",17,2022-09-18 13:25:00,32,"NE","left",48.26,31.96,5.25,1.33,0.52,21.5,343.73,"handoff",2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2502","2022091806-685",2022091806,685,35466,"Devin McCourty",18,2022-09-18 13:25:00.099999,32,"NE","left",48.12,32.47,5.26,0.42,0.52,26.2,343.62,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2503","2022091806-685",2022091806,685,35466,"Devin McCourty",19,2022-09-18 13:25:00.2,32,"NE","left",47.96,32.97,5.26,0.31,0.53,27.04,343.17,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2504","2022091806-685",2022091806,685,35466,"Devin McCourty",20,2022-09-18 13:25:00.299999,32,"NE","left",47.81,33.47,5.17,0.86,0.52,28.25,343.05,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2505","2022091806-685",2022091806,685,35466,"Devin McCourty",21,2022-09-18 13:25:00.4,32,"NE","left",47.66,33.96,5.07,1.22,0.51,29.29,342.83,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2506","2022091806-685",2022091806,685,35466,"Devin McCourty",22,2022-09-18 13:25:00.5,32,"NE","left",47.51,34.44,4.93,1.51,0.5,29.29,342.6,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2507","2022091806-685",2022091806,685,35466,"Devin McCourty",23,2022-09-18 13:25:00.599999,32,"NE","left",47.37,34.88,4.59,2.24,0.46,35.15,342.33,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2508","2022091806-685",2022091806,685,35466,"Devin McCourty",24,2022-09-18 13:25:00.7,32,"NE","left",47.25,35.29,4.17,3.09,0.42,42.37,343.26,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2509","2022091806-685",2022091806,685,35466,"Devin McCourty",25,2022-09-18 13:25:00.799999,32,"NE","left",47.15,35.65,3.66,3.8,0.38,49.57,345.28,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2510","2022091806-685",2022091806,685,35466,"Devin McCourty",26,2022-09-18 13:25:00.9,32,"NE","left",47.08,35.96,2.97,4.81,0.31,61.91,347.77,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2511","2022091806-685",2022091806,685,35466,"Devin McCourty",27,2022-09-18 13:25:01,32,"NE","left",47.03,36.21,2.33,5.48,0.26,75.78,352.4,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2512","2022091806-685",2022091806,685,35466,"Devin McCourty",28,2022-09-18 13:25:01.099999,32,"NE","left",47.02,36.42,1.77,5.83,0.21,85.71,1.54,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
"2513","2022091806-685",2022091806,685,35466,"Devin McCourty",29,2022-09-18 13:25:01.2,32,"NE","left",47.04,36.56,1.26,5.95,0.15,92.91,21.56,NA,2,"No",685,2022091806,"(3:50) (Shotgun) J.Warren up the middle to NE 47 for 6 yards (J.Bentley).",6,1,10,63
